#1.2																						
8413	21																					
NAME	Description	SRX033480	SRX033488	SRX033481	SRX033489	SRX033482	SRX033490	SRX033483	SRX033476	SRX033478	SRX033479	SRX033472	SRX033473	SRX033474	SRX033475	SRX033491	SRX033484	SRX033492	SRX033485	SRX033493	SRX033486	SRX033494
ENSMUSG00000000223	na	5.272426714	5.384587097	5.742718377	5.275602599	5.378136371	5.194040931	5.400516317	4.972094155	5.429372663	5.474658397	5.251345477	5.408816821	5.440451958	5.581846316	5.260725089	5.357520571	5.484844482	5.788168988	5.648039569	5.704945546	5.198912141
ENSMUSG00000000247	na	3.04793277	3.748700661	3.410701465	3.215302088	3.418778355	3.229732638	3.059790627	3.342043765	3.391359337	4.081846816	3.55910624	3.447858922	4.060107177	2.517333554	3.136801155	2.996598345	3.423346985	3.799367195	3.148132838	3.300769039	3.258854681
ENSMUSG00000000253	na	3.363960263	3.483937442	3.410701465	3.723998695	3.74527918	3.881809334	3.19514248	3.807707337	3.33421543	3.372296679	4.407103146	4.383410214	3.584187435	3.846282077	3.838087774	3.521019303	3.662922418	3.13019169	3.614555724	2.6265392	3.85495774
ENSMUSG00000000275	na	1.825540348	1.722548374	1.665274292	1.558189802	1.689425945	0.698012158	0.829493007	2.355718702	2.319568654	2.744265456	2.770610345	2.644001444	1.896131442	2.369234915	0.858265656	2.361362637	1.928582294	2.057435348	0.972690832	1.595512305	1.739480522
ENSMUSG00000000276	na	7.79407001	7.568956072	7.768870665	7.598655164	7.635023792	7.49016586	7.625907066	7.381850615	7.503330611	7.818552909	7.187695673	7.478177856	7.344591942	7.628405593	7.184861592	7.362321557	7.332717504	7.169560243	7.24463677	7.578753787	7.238440505
ENSMUSG00000000278	na	5.393224858	4.990705212	4.944133665	4.876413928	4.736119181	5.275112541	5.167972278	4.587800179	4.849517052	4.827091887	4.372954924	4.440838494	4.967792427	5.048524799	4.834697185	4.707640594	5.150037596	4.530371231	5.08337663	4.603331809	5.019116895
ENSMUSG00000000282	na	1.825540348	1.791261124	0.385166373	1.482240949	1.14193815	0.929337704	0.829493007	0.534688843	1.097176232	1.717793245	-0.203394446	2.118910399	1.048134535	1.552098973	1.718087998	1.664754781	1.10141889	1.954341855	1.243992853	1.464267772	1.292021545
ENSMUSG00000000296	na	5.750635539	6.0878039	6.267809422	6.199083578	5.913173646	6.161714214	5.776511716	6.117646208	5.773637087	5.760567269	5.419703183	5.862020734	5.345815084	5.639561814	5.80208282	5.558317845	5.741547184	5.075971299	5.723888575	5.407340703	6.128741387
ENSMUSG00000000326	na	6.109179958	6.437798903	6.281715024	6.418719729	6.369276394	6.29468808	6.527796981	6.75836881	6.234289364	6.762187364	6.181543446	6.340674332	5.970966675	5.710528335	5.96291294	5.928307303	5.859749581	6.016437976	5.834098657	5.863113237	5.946332093
ENSMUSG00000000340	na	6.204712395	5.977864866	6.188836248	5.932783476	5.846639895	5.96071983	5.887276504	5.359117278	5.789667197	5.012754292	4.925888571	4.975677516	4.733700977	5.495171904	5.719926997	5.636496521	5.596371225	5.413773474	5.763966014	5.789626772	5.765296814
ENSMUSG00000000346	na	7.524658312	7.566507713	7.244922993	7.338203718	7.479045386	7.475374693	7.415611051	7.055111092	7.318648274	6.950169755	6.861155869	7.10454411	6.988301286	7.12988744	7.212555857	7.362321557	7.388609944	7.250663294	7.429293081	7.452411414	7.331771437
ENSMUSG00000000365	na	1.340113521	1.494279386	1.970128873	1.630339588	1.965060388	1.128646513	0.298978291	0.087229866	1.459746312	1.355223166	1.237178145	1.284920351	1.228706781	0.619213168	1.312831519	1.450629975	0.539540003	1.447381866	1.669298688	1.826837851	2.08051744
ENSMUSG00000000374	na	8.633508531	8.677028428	8.605026336	8.643202552	8.681693486	8.597828779	8.572514901	8.495463096	8.424675412	8.7290205	8.752047894	8.735414417	8.678947687	8.5792151	8.665859099	8.646371269	8.734765721	8.810940296	8.62225674	8.692628391	8.508252982
ENSMUSG00000000399	na	7.994510871	8.150040084	8.027991698	8.06191363	8.01230287	7.889983266	8.205200817	8.135097371	7.99660509	7.818552909	7.982896692	7.965318098	7.979660015	7.722977822	8.046991855	8.109983735	7.972578922	7.529250691	7.916822255	7.657851798	8.125295
ENSMUSG00000000402	na	3.04793277	2.964909211	3.359171164	2.748521014	2.933351528	3.069267965	2.910413003	2.693887438	2.537748824	1.486467699	1.076713473	0.66824899	1.048134535	1.247244391	1.775803496	2.016227151	1.191616699	1.286917194	1.400112055	1.715806539	1.457080792
ENSMUSG00000000420	na	6.906928675	6.61647878	6.750238959	6.720903889	6.515639895	6.599666105	6.471127957	6.277054425	6.343294723	6.232032422	6.335764365	6.247187704	6.098345981	6.479453671	6.677971681	6.625355963	6.582892841	6.315798314	6.750427957	6.684818846	6.76234148
ENSMUSG00000000439	na	4.816927218	4.923417082	4.81621619	4.976691157	5.34236524	5.084343286	4.993239434	4.552610751	4.556607851	4.839422689	5.082007773	5.042129165	4.733700977	4.986330037	5.060480195	4.812398335	5.205214303	4.69930024	5.172701559	4.859852908	5.083677781
ENSMUSG00000000440	na	1.825540348	2.7400358	1.970128873	2.155430632	2.299479427	1.729039054	2.414455508	0.875725761	2.587501859	2.454758839	2.27465285	2.542718108	3.249768396	1.80363774	2.169467344	1.561661288	2.522262011	2.625719108	2.772921319	2.357352568	1.376910443
ENSMUSG00000000489	na	6.217857771	5.850825678	5.742718377	5.688529351	6.037688188	5.551660733	6.103467879	6.210881015	6.481291842	6.958672894	6.379419588	6.351945445	6.577955482	6.020868456	5.836393475	5.524450209	6.117328471	6.054322736	5.521977601	5.933037255	5.294751338
ENSMUSG00000000531	na	6.844733914	5.963048869	6.646589729	6.30483331	7.108609974	6.601763046	6.858674033	7.434347869	7.14052907	7.469709181	7.314556087	7.427582398	7.536778075	7.320913433	6.95902532	6.697038063	6.79378129	7.166680612	6.505953426	6.80835228	6.812729504
ENSMUSG00000000532	na	9.047472653	8.770935562	8.796374687	8.776861698	8.866189623	8.586225978	8.85228759	8.870079198	8.930969908	9.079574599	9.08101657	9.09479331	9.215050787	9.01581795	8.785714423	8.701970358	8.774528461	8.89511765	8.699437504	8.731500346	8.697549842
ENSMUSG00000000552	na	7.374270532	7.324273875	7.418589374	7.291683204	7.391325143	7.36982241	7.467789672	8.05877342	7.956932852	7.867540364	8.1572959	7.970202386	8.210693707	7.874885559	7.516477139	7.506346239	7.347508185	7.955176506	7.397219143	7.50135709	7.580223484
ENSMUSG00000000555	na	5.557344237	5.793356542	6.033138671	6.062321228	6.520983216	5.920964523	5.913688135	6.468576171	5.762850532	6.198919935	5.911091569	6.504509789	5.977294294	6.212349601	5.921960331	5.974191932	5.696044489	5.854090381	6.067451084	5.975832195	6.413790509
ENSMUSG00000000560	na	7.274000849	7.21127028	7.227067628	7.253641189	7.316479779	7.12208714	7.274985435	6.43354212	6.637073561	6.255227376	7.358847978	7.720635901	7.297327016	8.074913999	8.056483304	8.486693664	8.055990463	7.916273814	7.981602364	8.485049334	8.410962618
ENSMUSG00000000562	na	2.477617045	2.387364182	2.62220557	1.4020706	1.14193815	2.47823095	1.035943885	2.119651344	1.228420765	0.869796338	2.198703997	1.009285908	1.896131442	1.066672145	2.034115491	1.561661288	1.980112594	0.006809275	2.137077649	1.15941319	1.920052768
ENSMUSG00000000567	na	6.523335345	5.797538269	6.239589548	5.939899125	6.00755247	6.173040632	6.296471435	6.28064322	6.328740299	6.268967432	6.030909783	6.090033322	6.149672561	6.212349601	5.953564991	6.094486165	5.997409418	6.66909617	6.043968245	5.901673084	6.007515609
ENSMUSG00000000568	na	7.930076703	7.275639099	7.776256492	7.430766033	7.77129477	7.585431469	7.625907066	7.854812441	7.875409845	7.427451493	7.641199242	7.457456566	7.677491155	7.601688254	7.38935826	7.022306785	7.291243449	6.724975162	7.386756361	7.133996486	7.661784105
ENSMUSG00000000594	na	6.906928675	7.06109454	7.055569717	7.018461907	6.8572402	7.156730807	6.944436585	6.843331247	6.83285313	7.011392617	6.858073186	6.889352716	6.822482351	6.657633387	6.906702073	6.805364215	6.947313568	7.033925403	6.945225043	6.746142617	6.634567671
ENSMUSG00000000600	na	7.089647789	7.041834975	7.047453268	6.972360036	7.101494324	7.152445571	7.025385693	6.508912208	6.881031959	6.399617285	6.115955104	6.32931447	5.98986688	6.765261068	6.8557588	7.058256196	7.050351257	6.593917047	7.125237942	7.197363819	7.146228813
ENSMUSG00000000605	na	9.528949594	9.585223526	9.387981388	9.424913948	9.393147418	9.364120355	9.497832549	9.136335843	9.429585811	9.252060097	9.245164381	9.372613784	9.436725913	9.424517351	9.463813764	9.408312462	9.515319747	9.262512316	9.459421846	9.559539195	9.471176679
ENSMUSG00000000627	na	1.825540348	2.668777117	2.532007761	2.250067507	2.485892551	2.282974659	2.338506655	2.182387099	2.377284151	3.302755746	2.661675974	3.028144936	3.023886989	2.517333554	2.54632165	2.737511123	2.941638446	2.408907718	2.590443267	2.201233366	2.08051744
ENSMUSG00000000628	na	3.363960263	3.782848884	4.472629214	3.819682043	3.917231863	3.592302717	3.999418009	4.264422868	4.297315847	4.201310482	3.589163474	3.656176158	3.20733313	3.569172486	3.554589266	3.548240772	3.754552894	3.913699871	3.463437991	3.579744989	3.80986985
ENSMUSG00000000708	na	3.908956356	4.139783429	4.543595735	3.980146715	4.621407522	3.229732638	3.999418009	3.994120462	3.962246652	3.562818585	2.966530555	4.018746238	3.20733313	3.38860024	3.603224041	3.725637023	3.598433692	4.094272116	3.835809025	4.127232784	4.21917098
ENSMUSG00000000711	na	3.808262357	3.848812146	3.069664547	3.067203449	4.182965418	3.140234487	3.787264772	3.546661485	3.716086065	3.833270462	4.473066409	3.81664083	3.935659806	3.499631553	3.680806982	3.521019303	3.478139458	3.30797881	3.191525434	3.641805957	3.387178778
ENSMUSG00000000732	na	1.340113521	1.979706213	2.101373407	1.4020706	1.965060388	1.902370657	2.414455508	2.054063002	1.562839805	2.389170498	1.943446942	1.715554705	1.896131442	1.552098973	1.59523125	1.450629975	1.432624799	1.106344948	1.540974591	1.595512305	1.457080792
ENSMUSG00000000743	na	5.750635539	5.793356542	5.820985434	5.836937073	6.088956858	5.742406278	5.873887127	5.94294781	5.794971229	6.058302766	5.997679254	6.107872128	6.204639021	6.162596565	5.944156077	5.698557489	5.814334122	5.719090606	5.576189284	5.653150931	5.871508916
ENSMUSG00000000759	na	6.707018525	6.889538084	6.85160705	7.008343607	6.865664721	7.025418353	7.116317301	6.796470366	6.736904536	6.809963089	7.093849385	6.904741609	6.797668803	7.025514821	7.00951715	7.027152113	7.027571388	7.014837649	7.242059378	6.962214626	7.071790636
ENSMUSG00000000776	na	5.334089734	5.433774647	5.37871135	5.527816153	5.502194364	5.534199762	5.754762132	5.707283031	5.75742686	5.740982872	5.825300987	5.792025531	5.831241911	5.725835588	5.716246651	5.349805606	5.774756465	5.788168988	5.727578334	5.451328716	5.705008305
ENSMUSG00000000782	na	4.062579546	3.782848884	4.319278437	4.496789257	4.286988483	4.267207343	4.023871052	4.842117368	4.267101234	4.44672152	3.931765137	4.228963945	3.770600559	4.030146269	3.891280713	4.274379336	3.7692744	3.993870219	3.736761656	3.866366215	4.432502769
ENSMUSG00000000791	na	1.340113521	1.409390488	2.935363455	1.130768578	1.833815855	1.600714957	1.376980803	2.460688262	2.131123564	1.606761933	2.415515386	2.046760614	2.185638059	2.586046304	1.232661171	1.199091209	1.504774585	1.106344948	1.606562933	1.464267772	1.605179431
ENSMUSG00000000792	na	4.746105881	5.136485838	4.926539605	4.976691157	4.311863151	5.041728942	5.189749221	4.741540413	5.01319784	4.95725918	4.188922976	3.921229732	3.961422902	3.66757619	4.206665962	4.064161628	4.271343892	3.88595488	3.978895981	3.990813586	3.578544304
ENSMUSG00000000794	na	3.315865975	2.934851977	3.806630141	3.639109797	3.463866245	2.88869572	2.961943303	4.540687584	4.122711324	4.018188178	3.977935318	3.680221632	3.584187435	3.534820981	3.09206284	3.986682876	3.113006865	3.176734276	3.212741919	3.54768378	3.387178778
ENSMUSG00000000804	na	9.587091581	9.467136122	9.295916164	9.281741363	9.344250377	9.175682447	9.355766514	8.791133439	9.277795834	9.146851215	8.956116532	9.064853772	9.096530585	9.367100976	9.344914487	9.371637776	9.340901935	9.196280881	9.405448699	9.651973317	9.428313621
ENSMUSG00000000811	na	2.387419236	2.872791009	3.305731905	2.203524921	2.299479427	2.74430581	2.801478631	2.510441297	2.97164535	2.940185666	2.966530555	3.028144936	3.118523863	3.42656809	2.478417585	2.784053709	2.487072583	2.484856572	2.622504477	2.281403714	2.476446116
ENSMUSG00000000876	na	1.825540348	1.119883871	1.825738964	1.558189802	1.833815855	2.007340216	1.376980803	2.119651344	1.749252929	1.606761933	1.847231627	2.046760614	1.533561362	2.11397786	2.125745967	2.016227151	1.10141889	2.153650663	1.400112055	1.929931344	0.495554939
ENSMUSG00000000902	na	3.541747382	3.051496896	2.435792446	3.391728656	3.274388446	3.354359292	3.432834037	3.88518609	3.499274676	3.67715126	4.128801984	3.631723114	3.550634876	3.569172486	3.680806982	3.493274313	3.366391101	3.574493784	3.445626715	3.338736889	3.542248175
ENSMUSG00000000915	na	7.868893186	7.862349262	7.958272516	7.950066774	8.027399882	7.942220851	8.064954971	8.279298468	8.178057193	8.484015386	8.558631591	8.41823012	8.510295946	8.253199114	7.957856988	7.902830025	7.952563408	8.123524538	7.944036172	7.902465556	8.080912862
ENSMUSG00000000934	na	4.652391446	4.588998043	4.796979971	4.719870809	5.216285491	4.814695138	5.065691228	4.980945073	4.732764806	4.814654784	5.444577852	5.36498474	5.412706967	5.176589837	4.793376125	4.981699468	4.892056418	4.548182507	4.96957822	4.634192773	5.038790315
ENSMUSG00000000948	na	8.058018381	8.19035271	8.180510316	8.051275444	8.243206791	7.859636999	8.506806084	8.39059551	8.478410156	8.535132256	8.567151468	8.433341667	8.30803469	7.705711319	8.413706912	8.021699974	8.064221629	7.783477293	7.907906696	8.028326506	7.968299213
ENSMUSG00000000957	na	4.375737431	4.265863177	4.566496137	4.703240135	4.736119181	4.770639958	4.459970167	4.963188602	4.83928513	4.509800203	5.039099181	4.766982944	4.806579857	5.084594053	4.55046138	4.658522827	4.635062614	4.69930024	4.367375269	4.348074754	4.061408617
ENSMUSG00000000958	na	3.26611294	2.934851977	2.332698953	3.26147227	3.113923774	2.88869572	3.278800409	2.817622806	2.813383266	2.89364308	2.033644751	2.046760614	2.567508694	1.914669052	1.986021203	1.199091209	1.928582294	1.106344948	2.180799027	1.715806539	1.739480522
ENSMUSG00000000959	na	6.469396538	6.646926396	6.368974339	6.622621675	6.747560121	6.584901554	6.630890474	6.577624958	6.666308504	6.579454587	6.739120059	6.85543608	6.712996583	6.4929369	6.711632976	6.430655276	6.679578505	6.801225141	6.803834241	6.585677945	6.60847451
ENSMUSG00000001014	na	2.291203921	1.119883871	1.665274292	1.027675085	0.611423433	1.218844322	1.035943885	1.581994558	2.062410814	1.820886738	2.198703997	1.61933939	2.426646158	1.247244391	1.657967005	1.054701299	1.761932424	1.723016309	1.472261841	1.929931344	1.105608421
ENSMUSG00000001016	na	7.459746368	7.410073421	7.262560071	7.380658497	7.181279042	7.294039823	7.327498331	7.046704979	7.309412039	7.011392617	6.897643252	6.954883755	7.010066494	7.086077545	7.179525682	7.202307921	7.237996635	7.163795221	7.334483387	7.073358543	7.365919659
ENSMUSG00000001017	na	2.387419236	2.704846372	3.250236793	2.338876774	2.485892551	2.832661685	2.173447408	1.485779243	2.062410814	2.172359108	1.744138134	1.715554705	2.633097036	2.445183769	2.478417585	2.784053709	1.819647922	2.927374807	2.045447174	2.954593398	2.934127953
ENSMUSG00000001018	na	5.259771413	5.143073498	5.298910639	4.976691157	4.790226586	5.24322848	5.253174601	4.677646797	5.143650662	4.863772551	4.473066409	4.854115536	4.718672767	5.209630099	4.772263138	4.845692775	4.728423162	4.650665465	4.733095339	4.972817157	5.058199061
ENSMUSG00000001025	na	4.033135768	3.864842256	2.935363455	3.472459928	3.222858145	4.07531701	3.728966131	3.570312753	3.244017621	4.018188178	3.528409443	3.101208398	2.567508694	2.517333554	3.570983704	3.436130406	3.441843329	3.539304356	3.515589273	3.44698978	3.345659509
ENSMUSG00000001052	na	7.735861849	7.743833082	7.728827989	7.802706111	7.635023792	7.901094124	7.761139702	7.784513392	7.592840942	7.856965589	7.895389628	7.877052347	7.79319255	7.800930147	7.837664386	7.890917796	7.851558551	8.033135102	7.837090472	7.899293053	7.770699253
ENSMUSG00000001053	na	2.291203921	3.259814132	2.787264816	2.748521014	2.933351528	2.774363044	2.910413003	3.28600973	3.008639558	3.757321609	3.908113869	3.581537357	3.799455422	3.602725046	2.817623671	3.110554534	2.861468098	3.828810973	3.080494121	2.853310062	2.622666857
ENSMUSG00000001056	na	5.557344237	5.333663162	5.638507382	5.373449922	5.626373775	5.177265218	5.52565807	5.525643703	5.667754815	5.25292459	5.881034335	5.953651209	5.932406828	5.671534204	5.589207462	5.133203273	5.515729042	4.987356912	5.46122357	5.334045194	5.616133887
ENSMUSG00000001098	na	4.147468443	3.259814132	3.686335907	3.452696673	4.041411274	3.781780516	3.923469155	3.7673496	3.473043134	3.704372729	4.108191704	3.680221632	4.083758445	3.602725046	3.603224041	3.57495811	4.107224512	4.35932569	3.941258324	4.127232784	3.648506862
ENSMUSG00000001103	na	1.340113521	1.722548374	-0.100260455	1.130768578	1.528961273	1.532002207	1.21651613	1.271654437	1.459746312	3.229692284	1.633106821	1.405214585	1.785100129	1.247244391	0.961359149	-0.385871292	0.670784536	1.106344948	1.89606955	1.826837851	0.335090267
ENSMUSG00000001105	na	5.676396909	5.615294787	5.659960492	5.587937145	5.820876799	5.410464394	5.725243045	5.379342306	5.684998387	5.262113761	5.622245829	5.437315428	5.580035792	5.273523716	5.61710575	5.245565638	5.541685275	5.216262641	5.580276241	5.425097174	5.680169326
ENSMUSG00000001120	na	5.427576362	5.846795801	5.271298408	5.782562587	5.512960794	5.88008259	5.846729712	5.991932902	5.93607999	6.026300824	6.09515914	6.085538941	6.051137023	5.725835588	5.723597979	5.623757409	5.880237902	5.613082282	5.781821379	5.334045194	5.675987599
ENSMUSG00000001128	na	2.79077493	3.330780654	2.532007761	3.143152303	2.799050436	3.811074823	2.801478631	3.903922653	3.525037772	3.302755746	3.256037172	3.419569878	2.813669281	2.369234915	3.201410237	2.6396638	3.423346985	3.466240894	3.928491028	3.180474806	3.560510381
ENSMUSG00000001150	na	7.889577341	7.931526152	7.9430403	8.020560984	8.107722435	7.961944702	8.139581395	8.072295534	7.877911267	8.094119648	8.1572959	8.138026457	8.07567198	8.086818718	8.019630852	8.063572172	8.101782427	8.076738486	7.994675916	8.037013106	8.049739845
ENSMUSG00000001151	na	7.149184916	7.029443653	7.2484677	7.120627939	7.373713184	7.19056204	7.212532616	7.108588448	7.119544045	7.299412303	7.515749871	7.137483784	7.24059175	7.413629035	7.151183708	7.219343633	7.086067038	7.166680612	7.108355896	7.13129481	7.063811107
ENSMUSG00000001156	na	6.458362488	6.41620531	6.451255563	6.178174588	6.277548787	6.889554211	6.234961798	6.838469591	6.413942622	6.416176377	6.047242354	6.286879204	5.996112323	6.239266334	5.996679685	5.864765508	5.943262189	6.162350358	6.160469498	6.224235191	6.125678339
ENSMUSG00000001158	na	3.582970045	2.934851977	2.101373407	3.819682043	3.113923774	3.853930302	3.787264772	3.037189184	3.693543496	2.89364308	1.847231627	2.433783737	2.09544025	3.309528669	3.634759614	3.282507217	3.513544794	1.954341855	3.676952261	2.686660193	3.779008886
ENSMUSG00000001227	na	8.247805391	7.988420659	8.092525505	8.028092471	8.220396908	8.023464276	8.206536646	9.042219229	8.780672187	9.151185495	9.104619469	9.069412954	9.324569164	8.929206191	8.214839894	8.285037817	8.125575538	8.717615709	8.1108302	8.319284527	8.24021177
ENSMUSG00000001229	na	7.149184916	7.388057619	7.223469883	7.409137925	7.484525715	7.286237938	7.591555562	7.713270707	7.495207306	7.818552909	7.821349478	7.682455483	7.79319255	7.551025139	7.458178498	7.350772236	7.502022924	7.770258791	7.530979581	7.344580134	7.345001195
ENSMUSG00000001247	na	2.477617045	2.514743488	2.707094467	2.872700425	2.996087284	2.617393698	3.011696338	3.473288298	3.114249746	3.152730302	3.256037172	2.990177085	3.071981277	2.832206892	2.89779402	3.282507217	2.747135422	3.265543543	2.454559839	2.6265392	2.551408174
ENSMUSG00000001248	na	7.49796569	7.729678225	7.663947676	7.67313338	7.969952543	7.825950423	7.807653428	8.001207208	7.736215406	8.010711297	8.369170449	8.270638563	8.305522378	8.167509664	7.994022437	8.011956112	8.065713172	8.443223385	7.941655487	8.03412338	7.963160489
ENSMUSG00000001249	na	1.956784882	1.409390488	1.037243069	1.130768578	1.689425945	1.128646513	1.652615245	1.151360203	2.486218523	1.717793245	2.661675974	2.046760614	2.813669281	1.683343506	1.718087998	1.330335742	1.761932424	0.006809275	1.400112055	0.978840944	1.105608421
ENSMUSG00000001260	na	5.493918857	4.852836403	5.502623954	5.229889625	5.330241681	5.143116995	4.993239434	5.032939711	5.040249164	4.102457095	4.596580945	4.277058233	4.083758445	5.011530591	5.324965275	5.969165114	5.045068036	5.182447928	4.899344682	5.305570026	5.488418758
ENSMUSG00000001270	na	7.368387975	8.106041946	7.800606353	7.898952903	7.532933818	7.775756728	7.424822224	8.507764327	7.726532852	8.14343655	7.925152314	8.169157245	7.70824931	7.243260877	7.64302166	7.726382024	7.330237581	8.129452415	7.590949743	7.943085533	7.791142642
ENSMUSG00000001280	na	6.775297594	6.604594898	6.874727657	6.753577784	6.86145861	6.728079496	6.594619694	6.617902211	6.74514853	6.313844924	6.462956381	6.470442207	6.37246512	6.75783405	6.698635635	6.84432074	6.749921445	6.589623309	6.730339473	6.968282753	6.84846954
ENSMUSG00000001285	na	5.676396909	5.634123048	5.466554699	5.592459704	5.794645257	5.652208469	5.608833553	5.947470368	5.800255832	5.798956098	5.585440388	5.512902454	5.629083973	5.29420787	5.510645918	5.365194499	5.304569515	5.238373342	5.604557797	5.099856345	5.589702094
ENSMUSG00000001289	na	4.79954514	5.16912739	4.654627048	5.25862952	5.189691281	5.280358711	4.993239434	4.927006266	4.370194727	4.494287203	4.89011744	4.843507436	4.107028224	3.927965875	4.920361777	4.910061594	5.177889716	4.86479027	5.183488114	5.043493903	4.851253771
ENSMUSG00000001300	na	5.438847475	5.395663505	5.339362683	5.508801775	5.063550251	5.480511892	5.517070574	5.785145183	5.330567652	5.727777334	5.760740101	5.747200332	5.676519316	5.44055232	5.45872925	5.310599524	5.562964348	5.4894732	5.500572237	5.315124332	5.589702094
