#1.2																						
8413	21																					
Name	Description	SRX033480	SRX033488	SRX033481	SRX033489	SRX033482	SRX033490	SRX033483	SRX033476	SRX033478	SRX033479	SRX033472	SRX033473	SRX033474	SRX033475	SRX033491	SRX033484	SRX033492	SRX033485	SRX033493	SRX033486	SRX033494
ENSMUSG00000000296	na	8.131862641	8.440988094	8.609594919	8.549163069	8.287993924	8.521607996	8.161213614	8.465476653	8.145650798	8.139418559	7.83284968	8.238935374	7.770162505	8.036108323	8.184157534	7.976644131	8.126339434	7.562206965	8.122860232	7.837892573	8.46896394
ENSMUSG00000000326	na	8.453331638	8.761084872	8.622344386	8.750647245	8.702780206	8.643087261	8.844023072	9.056846943	8.560009156	9.054415482	8.508160129	8.672658165	8.318636137	8.09855671	8.327736269	8.304012996	8.231212485	8.380931915	8.220583648	8.237649975	8.304495906
ENSMUSG00000000340	na	8.540244768	8.34181492	8.537375781	8.308348789	8.228479541	8.339827087	8.259862179	7.795692502	8.159850994	7.498204652	7.418258888	7.476534935	7.263244198	7.910145894	8.111456734	8.045047336	7.998824379	7.848769315	8.158304534	8.172236697	8.143275109
ENSMUSG00000000346	na	9.781257473	9.827864406	9.525552079	9.616157482	9.749638112	9.754450885	9.682917108	9.336610077	9.575407837	9.231293726	9.13767009	9.387268636	9.25860902	9.405472935	9.487925336	9.639380968	9.651610074	9.530555324	9.703742399	9.717471522	9.592903403
ENSMUSG00000000365	na	5.237603431	5.320075784	5.5099636	5.380010773	5.510330655	5.187845452	4.894412388	4.848490833	5.29593898	5.252945839	5.203505743	5.233100659	5.197576315	4.989893197	5.251463906	5.299672149	4.985833259	5.290389769	5.39802151	5.45101842	5.572520431
ENSMUSG00000000374	na	10.86016686	10.90901086	10.84500931	10.88336638	10.92000239	10.84574152	10.806712	10.72839591	10.6466644	10.95153865	10.96404777	10.96783732	10.89340263	10.80859681	10.89707745	10.8867912	10.96013568	11.04663358	10.86308717	10.92383321	10.73345025
ENSMUSG00000000399	na	10.23570999	10.39330087	10.28091779	10.31499202	10.26539066	10.1547881	10.44730771	10.3762418	10.22914785	10.06268713	10.21209121	10.21495629	10.21008022	9.974267642	10.2920317	10.36205127	10.21511327	9.797596395	10.17428239	9.915225143	10.35928412
ENSMUSG00000000402	na	6.080755469	6.044288182	6.280965044	5.925192167	6.01989499	6.116077479	6.006509144	5.88669639	5.794811649	5.305034764	5.144506287	5.017217356	5.131256639	5.208932711	5.439974427	5.545022887	5.203921572	5.227049424	5.288447898	5.402310541	5.302553421
ENSMUSG00000000420	na	9.192462164	8.926798886	9.057168608	9.031547132	8.838131172	8.924978025	8.79150389	8.61074365	8.659801432	8.563589883	8.64911109	8.58696321	8.433513184	8.794758088	8.98336728	8.942252109	8.890367146	8.653517242	9.05954082	8.989570865	9.053617738
ENSMUSG00000000439	na	7.338280387	7.433307813	7.347528308	7.483548688	7.787087236	7.578791959	7.488987076	7.133832452	7.126855661	7.356295274	7.547053107	7.531486773	7.263244198	7.479251734	7.54596854	7.348393605	7.663057582	7.254508582	7.647244692	7.379152552	7.557388547
ENSMUSG00000000440	na	5.441268545	5.915608685	5.5099636	5.616404677	5.672893918	5.425795673	5.733457591	5.086828973	5.821349585	5.751877063	5.654692487	5.805643628	6.20055115	5.43753824	5.62033647	5.344894499	5.795831408	5.848086405	5.939953216	5.704406335	5.27112011
ENSMUSG00000000489	na	8.55224243	8.228118299	8.136003072	8.091256538	8.400088439	7.977608524	8.454560148	8.550275975	8.786980422	9.23932517	8.689230232	8.683019498	8.873790583	8.37549745	8.214650702	7.947147351	8.462753497	8.415156726	7.94597689	8.300207227	7.734901984
ENSMUSG00000000531	na	9.13386583	8.328504161	8.96015408	8.64586986	9.395496707	8.926930813	9.153388689	9.698352338	9.405634212	9.726256437	9.567748522	9.695675009	9.781895679	9.587631198	9.24736964	9.009192911	9.087340316	9.450482392	8.831678155	9.105338486	9.100876701
ENSMUSG00000000532	na	11.26754951	11.00129517	11.03306047	11.01470418	11.10146537	10.83435595	11.08164362	11.09634237	11.14382305	11.29671654	11.28798018	11.32177077	11.42146062	11.2380314	11.01485874	10.94140601	10.9992218	11.12949465	10.93888136	10.96203248	10.91916805
ENSMUSG00000000552	na	9.636889179	9.595432891	9.691796395	9.571675077	9.665430487	9.653194232	9.732997376	10.30192551	10.19061472	10.11014855	10.38178329	10.21970115	10.4349951	10.12132705	9.778845529	9.777592548	9.612264859	10.20947928	9.672987856	9.764491084	9.83129467
ENSMUSG00000000555	na	7.961996244	8.177018229	8.395972005	8.424983935	8.843090964	8.304151241	8.28349858	8.786990303	8.136105148	8.533383401	8.264154609	8.823868237	8.324320195	8.549224543	8.291023414	8.345222916	8.086215363	8.235230492	8.43001048	8.338640636	8.729629085
ENSMUSG00000000560	na	9.540972511	9.487556853	9.508508204	9.535345946	9.59374476	9.416774133	9.548314137	8.754618178	8.931606159	8.584783565	9.610105738	9.977868382	9.552355493	10.31567136	10.30126514	10.73015431	10.29619327	10.17170175	10.23718881	10.72016053	10.63818448
ENSMUSG00000000562	na	5.758795243	5.727159603	5.84112609	5.287437947	5.165993722	5.78312377	5.133238748	5.591107211	5.206658675	5.076135148	5.617283464	5.13188244	5.473483388	5.141964819	5.556163427	5.344894499	5.52872598	4.811181148	5.608926238	5.179284872	5.498575341
ENSMUSG00000000567	na	8.833479371	8.180729307	8.583751505	8.314729745	8.372875267	8.531918942	8.630585785	8.614029497	8.64644213	8.597351311	8.37173137	8.443941214	8.480064002	8.549224543	8.319347112	8.453848254	8.354464598	8.980904647	8.408788697	8.272110074	8.359444054
ENSMUSG00000000568	na	10.17311597	9.548959098	10.03658804	9.704843083	10.03153831	9.860332899	9.885175684	10.1038569	10.11152862	9.685704038	9.881351996	9.724344455	9.917467374	9.857212844	9.656854327	9.315443974	9.55848185	9.03318163	9.66296146	9.41319798	9.9098929
ENSMUSG00000000594	na	9.192462164	9.344799453	9.34529863	9.311740585	9.157612196	9.449724641	9.234268985	9.136617686	9.11481824	9.289176679	9.134770163	9.183651825	9.102319234	8.960398273	9.197995682	9.11074651	9.231842077	9.324354728	9.24281082	9.046964228	8.934236607
ENSMUSG00000000600	na	9.365396593	9.326543998	9.337597506	9.2681192	9.388733762	9.445646802	9.310847788	8.82433191	9.160134534	8.71733019	8.448600078	8.662221601	8.33562117	9.061099567	9.150019516	9.349522656	9.329294583	8.910774528	9.413368833	9.47351451	9.416005066
ENSMUSG00000000605	na	11.74337089	11.80511038	11.61680078	11.65405333	11.62158457	11.60088147	11.71897195	11.35878723	11.636037	11.46699066	11.45000529	11.59620365	11.64057545	11.64169496	11.6839274	11.63799565	11.73023653	11.49194789	11.68847005	11.77924991	11.682121
ENSMUSG00000000627	na	5.441268545	5.876221564	5.792121156	5.662637866	5.769581577	5.683170707	5.694446901	5.621352008	5.711402896	6.240965107	5.856745856	6.079919199	6.062745109	5.784609766	5.81130309	5.915196985	6.028582377	5.732545164	5.839571179	5.626211845	5.572520431
ENSMUSG00000000628	na	6.277361209	6.568142307	7.07457487	6.599438456	6.661115912	6.449001749	6.717763553	6.913019843	6.927982171	6.859927844	6.420326827	6.48047247	6.174154288	6.41535981	6.413684675	6.41206142	6.5454883	6.660002271	6.359533122	6.425695641	6.580300448
ENSMUSG00000000708	na	6.646315971	6.823175667	7.129968118	6.713037019	7.191797593	6.214422562	6.717763553	6.71442719	6.68224467	6.409737243	6.029589886	6.734472962	6.174154288	6.296864599	6.446096923	6.532098216	6.439593986	6.790491766	6.61144852	6.810618385	6.874751636
ENSMUSG00000000711	na	6.575367665	6.614109647	6.099783419	6.110128036	6.854835989	6.159153429	6.567470364	6.405065419	6.510282548	6.594359381	7.058010352	6.590896136	6.659155197	6.369232482	6.49842403	6.39399422	6.360114365	6.251564068	6.18682915	6.467472858	6.297970685
ENSMUSG00000000732	na	5.237603431	5.529231126	5.572368532	5.287437947	5.510330655	5.502263386	5.733457591	5.56001274	5.337636497	5.717947208	5.496808768	5.407814829	5.473483388	5.329880249	5.363512003	5.299672149	5.295650342	5.159050907	5.34474821	5.351161561	5.302553421
ENSMUSG00000000743	na	8.131862641	8.177018229	8.205548241	8.222703393	8.44650399	8.145133099	8.247896192	8.307905804	8.16455327	8.405771757	8.341809658	8.460107925	8.530076419	8.503890506	8.310908592	8.099652219	8.190810615	8.115327422	7.993184656	8.051694968	8.237609444
ENSMUSG00000000759	na	9.004639213	9.182636807	9.152453164	9.302160463	9.165548978	9.325033852	9.397132272	9.09258586	9.02483608	9.099242928	9.357551576	9.198159324	9.079019577	9.306425736	9.295106997	9.320034648	9.307718095	9.306267079	9.524613371	9.250337868	9.345335545
ENSMUSG00000000776	na	7.769167501	7.862420114	7.818093676	7.950611983	7.925016843	7.962401684	8.141936035	8.098313369	8.131308349	8.122095545	8.187672715	8.176643193	8.193748684	8.112071594	8.108210513	7.796403109	8.155711195	8.176533392	8.12611895	7.875824295	8.090060314
ENSMUSG00000000782	na	6.756904192	6.568142307	6.956710023	7.099272123	6.932884623	6.929442295	6.735434334	7.364422894	6.905290684	7.045699201	6.656433895	6.88895977	6.543396922	6.73636545	6.64418088	6.927725131	6.555631847	6.71745948	6.54273683	6.622655864	7.035944928
ENSMUSG00000000791	na	5.237603431	5.286313677	6.019420793	5.184957983	5.450250777	5.371490917	5.261589931	5.761537448	5.589841489	5.354468011	5.726007684	5.556905556	5.609382052	5.821417134	5.221271457	5.2022675	5.32436487	5.159050907	5.371737576	5.297238665	5.362531703
ENSMUSG00000000792	na	7.281173749	7.609748867	7.43762103	7.483548688	6.951727549	7.543327296	7.653031252	7.28336346	7.493896805	7.452466415	6.84301925	6.664579437	6.677522077	6.48167788	6.872658804	6.771947633	6.917314825	6.640297593	6.712839672	6.711313322	6.422969895
ENSMUSG00000000794	na	6.246607228	6.026702369	6.582000101	6.475405886	6.350348442	6.009468759	6.036718225	7.124519191	6.798292617	6.725778689	6.689355012	6.496814582	6.416721495	6.392497198	6.120748424	6.715832511	6.130368343	6.169231694	6.199957097	6.40430402	6.297970685
ENSMUSG00000000804	na	11.80094715	11.6882065	11.5257618	11.51248795	11.57322403	11.41467391	11.57841795	11.01866543	11.48597163	11.36309966	11.16486144	11.29223596	11.30447621	11.58490435	11.56632626	11.60172043	11.55769858	11.42651862	11.63507128	11.87081244	11.639714
ENSMUSG00000000811	na	5.711716608	5.990769046	6.246707691	5.639758447	5.672893918	5.927320225	5.943791198	5.78764668	6.037146743	6.020336483	6.029589886	6.079919199	6.119670205	6.32143332	5.77553862	5.941392434	5.777350517	5.772330784	5.856891331	5.665981506	5.768829478
ENSMUSG00000000876	na	5.441268545	5.177130029	5.443698155	5.350105971	5.450250777	5.550350777	5.261589931	5.591107211	5.416126014	5.354468011	5.453459166	5.556905556	5.317380093	5.580692272	5.599355969	5.545022887	5.171203376	5.604198163	5.288447898	5.49755594	4.969791202
ENSMUSG00000000902	na	6.393619939	6.095614899	5.740994417	6.312193033	6.228146065	6.293132777	6.328824862	6.636838019	6.365096334	6.486668253	6.798700777	6.463927993	6.394386022	6.41535981	6.49842403	6.375676881	6.287952814	6.425584708	6.347926148	6.26810923	6.398899326
ENSMUSG00000000915	na	10.11375402	10.11366274	10.21312747	10.20625834	10.28007635	10.20548884	10.31063301	10.5169177	10.40575622	10.71112265	10.77415935	10.6566894	10.72794646	10.48948991	10.20540086	10.16063753	10.19567671	10.37327986	10.20069936	10.15194174	10.31607405
ENSMUSG00000000934	na	7.20636659	7.165046174	7.33193725	7.275056674	7.679692968	7.357175452	7.549075327	7.477897709	7.266027648	7.336248853	7.854265766	7.803901807	7.827501193	7.637842381	7.327417885	7.486765452	7.403468916	7.134939374	7.478201186	7.198046558	7.520136523
ENSMUSG00000000948	na	10.29747923	10.43260326	10.42951615	10.30464008	10.49043399	10.12535935	10.74227882	10.6257171	10.6992753	10.7612186	10.78251396	10.6714832	10.53002726	9.957583583	10.64987583	10.27611751	10.30420128	10.04297181	10.16563106	10.27421069	10.20659436
ENSMUSG00000000957	na	6.990803137	6.916859278	7.147955173	7.261776528	7.283283635	7.321618058	7.062127606	7.463283824	7.351695963	7.094514693	7.511434659	7.306623882	7.321788743	7.56076289	7.134698719	7.225021715	7.197331711	7.254508582	7.000319363	6.975926417	6.758890533
ENSMUSG00000000958	na	6.215106425	6.026702369	5.687517591	6.229432548	6.12827714	6.009468759	6.230101712	5.955992423	5.945895899	5.993262095	5.538464152	5.556905556	5.804663702	5.487418103	5.533911194	5.2022675	5.505261288	5.159050907	5.630021602	5.402310541	5.419116302
ENSMUSG00000000959	na	8.783497525	8.955176958	8.702568146	8.939753582	9.054524728	8.911233796	8.939930943	8.888112547	8.958865193	8.883810245	9.023147449	9.151708368	8.999694805	8.807243254	9.014823817	8.761549086	8.980444897	9.104716033	9.109644345	8.897111776	8.909941262
ENSMUSG00000001014	na	5.662634003	5.177130029	5.372924326	5.148074636	4.981492278	5.221040081	5.133238748	5.351624763	5.557268169	5.446582378	5.617283464	5.366950114	5.73046636	5.208932711	5.38964223	5.149403292	5.431587687	5.405883994	5.317003643	5.49755594	5.169958493
ENSMUSG00000001016	na	9.71887155	9.677582374	9.542396727	9.656805189	9.464654585	9.580682644	9.598513541	9.328642163	9.566581171	9.289176679	9.172021182	9.24548861	9.279196304	9.36385509	9.456468399	9.486496238	9.507668312	9.447735124	9.612913692	9.355598027	9.62557059
ENSMUSG00000001017	na	5.711716608	5.896074912	6.211521098	5.70706138	5.769581577	5.977262247	5.612183942	5.312361016	5.557268169	5.609682718	5.408234694	5.407814829	5.840084615	5.746615792	5.77553862	5.941392434	5.456723576	6.018986522	5.565494734	6.032486525	6.021091017
ENSMUSG00000001018	na	7.705836741	7.615268252	7.749713411	7.483548688	7.32688699	7.712404608	7.706683363	7.23238756	7.602373648	7.376060715	7.058010352	7.377061056	7.251237089	7.66570169	7.310432232	7.375392205	7.271459255	7.215773855	7.286184642	7.471651076	7.53622171
ENSMUSG00000001025	na	6.7354919	6.625361397	6.019420793	6.364592691	6.195711356	6.787290009	6.527133907	6.420789816	6.201901012	6.725778689	6.379994417	6.123880011	5.804663702	5.784609766	6.424576867	6.338260985	6.336498731	6.402088271	6.39375338	6.33797094	6.271476099
ENSMUSG00000001052	na	9.984946897	9.998936832	9.990698095	10.0633681	9.899846717	10.1655676	10.01579522	10.03578027	9.838496862	10.09989903	10.12715946	10.12928956	10.02928303	10.04967135	10.08882783	10.14907998	10.09771345	10.28526869	10.09696992	10.1488637	10.01509162
ENSMUSG00000001053	na	5.662634003	6.22314339	5.933518228	5.925192167	6.01989499	5.944194117	6.006509144	6.236537435	6.058951992	6.541591885	6.639669385	6.430209908	6.563392241	6.437835016	5.960225433	6.133151708	5.982296588	6.600007734	6.119093234	5.973577142	5.846434434
ENSMUSG00000001056	na	7.961996244	7.776533719	8.04403307	7.81730682	8.033483653	7.656673035	7.940830447	7.939323028	8.052288861	7.699285967	8.23730584	8.320946541	8.284050346	8.064200255	7.996730585	7.612805806	7.928639607	7.488637269	7.893329678	7.775021187	8.012069133
ENSMUSG00000001098	na	6.819204138	6.22314339	6.498610819	6.351687274	6.750613034	6.578278357	6.663334533	6.554538414	6.34793703	6.505227322	6.783604517	6.496814582	6.765818693	6.437835016	6.446096923	6.429885734	6.795791742	6.988866291	6.685928654	6.810618385	6.469841114
ENSMUSG00000001103	na	5.237603431	5.414954562	4.764977095	5.184957983	5.3184656	5.343202918	5.199678543	5.228695676	5.29593898	6.195122863	5.360919848	5.279813408	5.424050746	5.208932711	5.12416772	4.725988902	5.026408381	5.159050907	5.496928554	5.45101842	4.922886176
ENSMUSG00000001105	na	8.066316654	8.020085905	8.062906125	8.003010502	8.205508623	7.855288238	8.115822038	7.813022784	8.067441276	7.70707696	8.008579081	7.866095258	7.972429298	7.719834153	8.021114907	7.7075643	7.95117797	7.680076994	7.996752234	7.853186523	8.068207664
ENSMUSG00000001120	na	7.849453107	8.224528126	7.726170383	8.17437479	7.934377003	8.267565061	8.223660247	8.351908055	8.290315855	8.376885279	8.42976543	8.439870926	8.390827918	8.112071594	8.114695608	8.033871676	8.249482093	8.022024476	8.174130023	7.775021187	8.064532881
ENSMUSG00000001128	na	5.930357508	6.267886974	5.792121156	6.156179165	5.942038725	6.598665627	5.943791198	6.65008093	6.382035168	6.240965107	6.205003747	6.323579416	5.940490269	5.707341639	6.187477203	5.861050441	6.324529853	6.353805224	6.67683888	6.168703791	6.410989239
ENSMUSG00000001150	na	10.13381409	10.18076068	10.19832869	10.27476353	10.3582786	10.22464611	10.38331767	10.31508446	10.11395329	10.33027947	10.38178329	10.38299933	10.30343469	10.32726101	10.26542363	10.3168579	10.34075915	10.32770694	10.24989389	10.28266028	10.28574522
ENSMUSG00000001151	na	9.421984554	9.314805271	9.528936797	9.408663312	9.648548269	9.481938448	9.488716961	9.387354271	9.385696911	9.563127208	9.760585089	9.418572923	9.498202756	9.676422107	9.429503283	9.502737429	9.363158556	9.450482392	9.39732793	9.410629158	9.337770771
ENSMUSG00000001156	na	8.773289287	8.741157294	8.778550754	8.53011158	8.618475268	9.19663156	8.574273711	9.132045659	8.724796688	8.732596608	8.386461406	8.62329244	8.34123844	8.573805284	8.358083392	8.247156669	8.30584585	8.51319133	8.514377928	8.563806176	8.466186366
ENSMUSG00000001158	na	6.421150263	6.026702369	5.572368532	6.599438456	6.12827714	6.628681477	6.567470364	6.083913343	6.494910132	5.993262095	5.453459166	5.748318446	5.565939184	6.246294473	6.46727458	6.239761804	6.383314155	5.509627463	6.501838178	5.879569204	6.558923068
ENSMUSG00000001227	na	10.48248883	10.23601535	10.34374413	10.28208797	10.4681637	10.28444541	10.4486111	11.26594009	10.99591982	11.36737776	11.31126309	11.29673298	11.52966579	11.15267851	10.45554918	10.53283546	10.3639298	10.95485862	10.36291131	10.55793123	10.47132239
ENSMUSG00000001229	na	9.421984554	9.656483854	9.505075104	9.684100033	9.754905586	9.573226723	9.852062724	9.966897461	9.744591637	10.06268713	10.05541784	9.9409875	10.02928303	9.808420821	9.722845861	9.628321818	9.76041277	10.03017796	9.801423673	9.614106554	9.605555482
ENSMUSG00000001247	na	5.758795243	5.793354769	5.888203028	5.9956614	6.057068649	5.857383967	6.06621521	6.356738874	6.122191389	6.147587243	6.205003747	6.057351614	6.091527949	5.958307266	6.006088937	6.239761804	5.91775572	6.224699081	5.767655573	5.846543716	5.808266389
ENSMUSG00000001248	na	9.755590646	9.985254786	9.928001826	9.938102084	10.22421644	10.09271309	10.06081485	10.24594242	9.976810814	10.2491329	10.58862887	10.51237644	10.52757267	10.40588101	10.24053243	10.26664157	10.30565252	10.68563049	10.19838782	10.27984924	10.20160431
ENSMUSG00000001249	na	5.500994841	5.286313677	5.123252512	5.184957983	5.386500909	5.187845452	5.374538314	5.183875217	5.767664225	5.401564174	5.856745856	5.556905556	5.940490269	5.385140093	5.415116482	5.252230668	5.431587687	4.811181148	5.288447898	5.114012741	5.169958493
ENSMUSG00000001260	na	7.906833544	7.375779943	7.925242025	7.695008784	7.776705102	7.627965819	7.488987076	7.520855366	7.516266536	6.78702459	7.154206479	6.925018867	6.765818693	7.50007346	7.768642514	8.340702077	7.529207413	7.651513735	7.420618564	7.750710236	7.900984421
ENSMUSG00000001270	na	9.631254262	10.35043677	10.06016651	10.15664596	9.801466237	10.04411308	9.691752653	10.74045035	9.967455208	10.37831692	10.15602943	10.41334478	9.947163504	9.513452102	9.900691371	9.989739866	9.595746429	10.37905671	9.859153519	10.19136952	10.03486665
ENSMUSG00000001280	na	9.068617601	8.915733474	9.174239934	9.062150886	9.161586055	9.04490294	8.906135898	8.925595051	9.032553181	8.638467222	8.7662583	8.792322222	8.683756181	9.054135637	9.002672277	9.14737829	9.046225092	8.906776361	9.040723658	9.256073881	9.134456782
ENSMUSG00000001285	na	8.066316654	8.036576801	7.893933814	8.006962686	8.182163369	8.065600957	8.013416825	8.311962266	8.169240156	8.173448194	7.976422094	7.931515046	8.015300397	7.737430055	7.928367086	7.80959185	7.747196449	7.69880527	8.017972703	7.577063603	7.988981615
ENSMUSG00000001289	na	7.324219355	7.637133743	7.217678549	7.719357991	7.65720582	7.743934088	7.488987076	7.43359513	6.983136047	7.08247004	7.389065031	7.368446458	6.782814002	6.66297219	7.430488195	7.427887745	7.640062648	7.388054857	7.656322126	7.530118565	7.366496896
ENSMUSG00000001300	na	7.859178212	7.829631883	7.784313771	7.934094918	7.551360718	7.915784964	7.933364765	8.167163911	7.760350128	8.110429292	8.13042936	8.1369179	8.05692318	7.86289579	7.883440629	7.76288704	7.969692021	7.914229149	7.927396375	7.758860087	7.988981615
