#	
MYO9A	1.236004755
EDC3	1.228715794
C1orf115	1.227763441
ZNF429	1.225886833
TMEM81	1.222188087
LRRC37B	1.21465315
AP4E1	1.21417001
FAM30A	1.213087963
ZNF384	1.212498948
FASTKD5	1.210322188
ZNF225-AS1	1.209361499
ZNF175	1.200354463
NRSN2	1.199025854
ZNF708	1.196087705
ACCS	1.195777344
VNN2	1.190225451
PARP6	1.190025595
ZNF274	1.187512359
LLPH	1.178671278
C1orf162	1.175147354
AXIN2	1.164334852
MSS51	1.163004351
ZNF70	1.162507468
UBR1	1.161991441
WDR73	1.159847333
TIGD7	1.158664025
DLK2	1.157934033
ICAM4	1.149569039
ND3	1.149042815
FAM227B	1.146379913
HSF2	1.14242256
CTR9	1.141312467
IRAK1BP1	1.135891855
NQO2	1.135863355
TOPORS	1.135505702
RNPC3	1.135118011
RDH13	1.134265337
ZNF711	1.13275236
ZNF431	1.128730358
TPPP	1.126090952
ND1	1.118366308
ATP6	1.113866331
VMP1	1.113747795
C1RL	1.112526777
SS18	1.111525818
FGD6	1.11089274
SUGP2	1.107682332
SMC3	1.10484155
ZNF707	1.10243531
MAGEF1	1.100239104
MS4A7	1.098445142
ZNF689	1.092915348
PIGM	1.092909948
CADM1	1.089079092
UBQLNL	1.089010833
ASB16	1.084376255
RGS13	1.082525339
PITPNM3	1.081752754
AVEN	1.078799096
ALDH1A3	1.076564418
KHNYN	1.076280828
EMILIN2	1.075582946
CCDC97	1.074920257
NNAT	1.072443224
ZBTB9	1.065841711
RNF34	1.063168918
TNRC6C	1.062012418
GOLGA8A	1.061991543
ACER3	1.060004091
FAM76B	1.058469183
ACOX1	1.053278593
SPPL2A	1.052779228
ZNF202	1.044027263
FNBP4	1.04370384
ATG14	1.041191684
RBM25	1.040338955
PINK1	1.040135968
ZSCAN29	1.039543793
CPEB1	1.039449428
THOC1	1.039158601
IDNK	1.036482408
MSANTD2	1.034852145
LRP2BP	1.02816303
ATXN1L	1.027148512
NLK	1.026736753
CD6	1.025178369
ZBTB40	1.024534472
KCNAB3	1.022794971
FAM118B	1.020535564
FBXW7	1.017708291
GTF2H1	1.015925781
TMEM181	1.012831802
ZNF641	1.01106559
ZNF610	1.010206525
CHML	1.00817321
GDPGP1	1.001671369
CCDC82	1.001082055
ZNF557	1.00084831
SPINT2	1.000795504
LNX2	0.999888851
CDC27	0.999449236
DDX58	0.998027746
C17orf80	0.99748709
KIF5B	0.994868062
FRMD6	0.993889329
FBXO5	0.989864121
MAP2K6	0.988594047
ZNF572	0.985641212
CCDC43	0.985088748
AGGF1	0.985073593
CYTB	0.978920518
NCR3LG1	0.977996838
PCYOX1L	0.977378189
C1R	0.977287306
NAP1L5	0.977115012
C1GALT1C1	0.976895172
ZNF613	0.975154291
CYSLTR2	0.972275276
NOP2	0.96948532
KIAA0753	0.968165059
CENATAC	0.968067831
ZNF19	0.965571553
DCUN1D3	0.962785215
FITM2	0.956318214
IFIT3	0.953564527
ROCK1	0.953228273
CBLN3	0.952673463
BLZF1	0.951751895
PTK6	0.950804433
ZNF530	0.949176774
PRKAG1	0.949080454
EEF1AKMT1	0.948656866
MLKL	0.947727766
RAB31	0.945088421
ZNF417	0.944462686
CLMN	0.944374835
CTRL	0.941599422
LIG4	0.941517125
SMARCD1	0.938685955
SF3B4	0.93763875
CCNJ	0.932904118
TRIM69	0.931776594
COQ7	0.929808601
SMPD1	0.928701307
TRIM38	0.928130584
TRIP11	0.925518883
AKAP3	0.922374581
ARFIP2	0.92100758
CISD2	0.917000938
PAPOLA	0.914925034
BEST1	0.914324396
PATL2	0.914297159
PAN3	0.913351816
SH2B3	0.91309221
RSPH3	0.906115408
STK38	0.905509952
SPHK2	0.905031071
PRICKLE1	0.902484719
NAA40	0.900402234
FTSJ3	0.900396022
SPTBN5	0.897665667
NUDT7	0.897180194
TRIM66	0.896279326
TAF7	0.895603768
SMG1	0.894214676
TCEAL1	0.892857082
CLUHP3	0.892409742
IL18BP	0.891040123
WDR97	0.890770976
CCDC152	0.890114548
ZNF155	0.889675698
RBP5	0.888561884
ITGA7	0.884336139
SLC27A4	0.882588506
RNF41	0.88229169
MRFAP1L1	0.88046093
NFYB	0.88002648
VPREB3	0.877801336
ZNF280D	0.877460734
MGA	0.87735887
ZNF507	0.875978776
ELK3	0.875284837
ZNF276	0.87496076
GTF2B	0.874184272
KRBA2	0.871835093
DTD2	0.870655038
TMEM260	0.870086083
TPM4	0.869565668
EFNA1	0.865702936
NIPA1	0.861274355
ND4	0.860032505
MTERF2	0.859810752
MARF1	0.857793789
PRR18	0.857762698
GLIPR1	0.854831016
WHAMM	0.852515788
TMEM80	0.850454976
SBDS	0.850361933
LINC02908	0.849813202
XRCC2	0.849374571
FAM8A1	0.848368742
PRDM10	0.846280289
VMAC	0.84522585
KBTBD6	0.844395063
MFSD11	0.841265398
EEA1	0.839431301
RPUSD2	0.838570976
CACNA1E	0.838554511
ZNF426	0.836189448
MNS1	0.835215454
SPAST	0.834104763
ZRANB2	0.830497575
DDHD1	0.825439487
SLFN14	0.823150843
MEF2A	0.821031249
SLC6A16	0.820612532
INE1	0.819457509
ZNF100	0.816206542
SELENOS	0.814546704
PCDHGC3	0.812512939
ZNF121	0.812088431
TMEM106A	0.810379282
DOK6	0.808207488
AP1G2	0.806642361
TREML2	0.805950571
TRIM25	0.805943408
SHFL	0.805735273
GPRIN1	0.802069552
SEPTIN6	0.799953153
ZNF114	0.798505308
STRN3	0.796589857
AAGAB	0.794457075
ND6	0.79373936
DDX19A	0.792692797
FAIM	0.792081842
USP8	0.790305196
GNL3L	0.789145524
MAPK1IP1L	0.788875046
ZNF607	0.788703187
PRCP	0.787012066
BAZ1A	0.786532555
ZNF480	0.786317676
MRPL49	0.785293753
ALDH2	0.784621047
BAG5	0.78404228
HMX2	0.783402909
ZSCAN16	0.7832896
SNTA1	0.783013492
NEURL4	0.78015634
NKAPD1	0.779463884
FAM186B	0.775658951
ADAL	0.775635076
SOCS4	0.773799156
RIC8A	0.772064902
FOXO3	0.770338616
TRIM68	0.770054675
ISL2	0.769376614
LOC100128398	0.767046695
VPS29	0.766938783
MAGT1	0.765826228
DIRAS1	0.763174332
SC5D	0.762566287
PPP4R3A	0.761998437
CHAC2	0.761856659
GP1BA	0.760975252
ZNF304	0.759488639
ANKRD40	0.759158083
ZNF562	0.758542
BMP6	0.7584133
KCTD10	0.758246378
VPS33A	0.754563803
PLD2	0.753173388
ARHGEF12	0.75308966
RNF111	0.752642884
L3MBTL4	0.752081908
C12orf4	0.7520664
INSL3	0.751462679
TNFSF11	0.751053098
ZNF816-ZNF321P	0.750294272
ND5	0.750008365
AURKA	0.749542267
EZH1	0.749125865
FAM83H	0.748379027
ARHGAP27P1-BPTFP1-KPNA2P3	0.745026069
LHX2	0.743012411
SLC35A2	0.741510742
CASP8AP2	0.741333666
RESF1	0.741326008
GNG2	0.741306085
TMEM41B	0.739554197
ZNF30	0.739258991
USP47	0.737893682
SYBU	0.737344369
MAP3K3	0.737114739
RDH5	0.736443489
THUMPD2	0.735935496
AQR	0.73531016
GXYLT1	0.735268206
ELAC1	0.734684231
AP5M1	0.734035674
MINAR1	0.733605696
ZNF470	0.730686103
MON2	0.730675228
EFR3B	0.728740734
SUPT4H1	0.727462599
DHX33	0.725344083
SETBP1	0.724090137
MPEG1	0.723550089
CCDC92	0.722007716
ZNF841	0.721859675
STK38L	0.721317977
NFATC2IP	0.719738567
ESF1	0.719552632
TIPIN	0.719354078
OGFOD1	0.718932089
UBTD2	0.717865719
PLPP6	0.717556597
ZNF623	0.717077816
HEATR4	0.716756818
RPAP3	0.715803697
FICD	0.715540706
ARRDC5	0.715313
DDX21	0.715236568
SMU1	0.715163863
MAU2	0.714686348
SLC39A3	0.714081788
CHD7	0.71388585
APPBP2	0.713843343
CDIN1	0.713552237
PCNX1	0.713199615
ZNF611	0.712727183
TMOD2	0.712412955
TBCEL	0.712253888
TRMT5	0.711555369
MCOLN1	0.710988358
ARFGAP2	0.71042655
ANAPC5	0.709599964
IREB2	0.708394594
TRIM21	0.708386194
DNM1L	0.708217444
ZNF526	0.708083395
RNASE6	0.707898785
C2orf16	0.707753806
ZSCAN22	0.707198951
DERL2	0.706370655
KAT6B	0.705777291
GINM1	0.705664952
PMM2	0.704889537
ATP8B1	0.703975617
TMEM170A	0.701626519
ZNF43	0.700752751
BRMS1	0.700452167
ZNF543	0.700091703
LRRC58	0.699844002
FGF2	0.698995155
LIMA1	0.698576517
CNTD1	0.697335347
FRS2	0.697286579
KCTD2	0.696247858
AOC3	0.695643402
SMPD3	0.695264604
SLC24A1	0.693810962
CDYL2	0.693582044
TRMT6	0.693233167
CFL2	0.691803525
GNB5	0.691584003
STAT6	0.690875513
ZNF329	0.690286819
TEAD2	0.690136143
ULK3	0.689762685
NXF1	0.689507924
ZNF469	0.688324693
UTP20	0.688075586
BAZ1B	0.687313029
TRIM52	0.685273672
NEMP1	0.685063416
DYRK2	0.683905691
TGM1	0.683739115
CYB5D2	0.683642471
PDE1B	0.683206468
PNMA1	0.681314911
ZNF846	0.680942347
CHD9	0.680175438
AS3MT	0.679366333
ZBTB14	0.678872317
CERS6	0.678630404
ZSWIM3	0.677685767
ZNF571	0.677313762
KIAA0100	0.673526321
LOC100129540	0.673097909
LRRC14	0.670527222
CELF6	0.670045289
NUP153	0.669601253
DSTYK	0.66933258
PPP1R12A	0.668405491
ETAA1	0.667800856
ZNF592	0.667759477
EIF5	0.667664449
CCL17	0.667453028
FBXO3	0.665964958
HEXIM1	0.665675713
CUL5	0.664949841
IL12A	0.664235955
NPEPPS	0.663672007
ZDBF2	0.663185038
MCOLN2	0.663022644
TM9SF1	0.661517241
SBNO1	0.661216762
ZNF605	0.659264851
SLC16A6	0.659210794
ARPC5L	0.659197403
HINFP	0.659059654
ZNF629	0.659037501
MYBPC2	0.658447566
UPF3B	0.658424261
JKAMP	0.658073076
RSRP1	0.657514315
ZDHHC17	0.657254278
AGBL2	0.656503952
GPX7	0.655924037
NIP7	0.655919865
RBM4B	0.655704548
ZKSCAN2	0.655568948
HECTD1	0.65491625
ATP6V0A1	0.654739434
TNKS2	0.654719548
ZBTB33	0.654121156
DNASE1	0.65316612
CSKMT	0.650986428
ZFP90	0.650369577
PAQR7	0.650091701
ZC3H14	0.64721652
ZNF513	0.646100309
FGFBP3	0.645326963
IFI35	0.644659396
LXN	0.6434285
MARK3	0.642491329
ATMIN	0.641601895
VAMP1	0.641221096
RAD9A	0.640869827
TPD52L2	0.640130263
RABIF	0.639524146
SASS6	0.637557746
PRPF39	0.637062623
UBN1	0.636422789
AIFM1	0.636143015
COQ6	0.633976493
KCNA1	0.633796665
AOC2	0.633674809
MRC2	0.633460173
FBXO27	0.633076955
BRIP1	0.632763319
KIR3DX1	0.632405175
BIK	0.632156115
EIF4G2	0.631637086
TMCO1	0.631015576
FAM86B3P	0.630620849
RAB26	0.630420253
COX3	0.630278628
NEO1	0.629927076
HPSE	0.629113325
SNX19	0.624460193
PALS1	0.623536109
SLC35E3	0.622959883
CERS5	0.622625483
ERMARD	0.622622014
SLC9A6	0.622409809
ZNF284	0.621868823
CYLD	0.621254037
MIEF2	0.621125856
CLDN15	0.619518952
TFAP2E	0.619056656
NDUFAF4	0.61848165
ATXN7L3	0.617773326
PIK3C2A	0.617615236
HCFC2	0.616018723
ADPGK	0.615769703
TGDS	0.614454114
ITGAM	0.613677668
MTIF3	0.611644927
ZNF77	0.611075649
HDHD2	0.609270205
ZNF552	0.608872034
APOBR	0.608387579
ANKRD50	0.608182709
MASTL	0.608136799
TPM2	0.606690801
FAM184B	0.606679648
GNG5	0.606222617
FAM32A	0.605601443
FAM111A	0.602813953
ARHGEF6	0.602451204
COX20	0.602443109
PSME3	0.601614736
PURB	0.600807864
SCN4A	0.598779023
SCAPER	0.598362539
THY1	0.597764844
ZNF189	0.596260859
TNFRSF1A	0.594906271
PRX	0.592921789
TSPAN17	0.591587733
HPS5	0.590899083
RNF138	0.590502573
CCDC90B	0.589255146
BCDIN3D	0.589218319
SAMD9	0.588455617
IGIP	0.588009519
GALNS	0.587172504
ZNF606	0.586995165
ABCD2	0.586450187
WDR47	0.586147829
GON7	0.584386007
CIRBP	0.584101265
VPS35L	0.583996732
NHLH1	0.582821566
GALNT6	0.581768624
SHLD1	0.581464223
TWNK	0.580260206
ZSWIM1	0.578488191
ICE2	0.578205318
GMPR	0.577443746
TMEM208	0.57612739
FNDC10	0.574837203
KDM5A	0.574127476
KLF8	0.573276935
CNTNAP1	0.571759168
NEDD4L	0.571339027
FEZ1	0.571293409
HYLS1	0.570889413
BMPR2	0.569786292
CPNE5	0.569693214
H3-3B	0.568194924
PSMD7	0.566913688
PCDHGA12	0.565090446
RFWD3	0.564120408
METTL17	0.563410866
TIGD6	0.563282356
PLEKHB1	0.563203458
ANKRD49	0.562628501
RIPK3	0.562318553
LRP6	0.562226912
HID1	0.561421082
GPN2	0.561027663
RNF141	0.560976687
ZNF724	0.558961707
NUCB2	0.55704862
OTUB2	0.556600173
FAM199X	0.5555839
YOD1	0.555513401
SUGP1	0.55536773
TMEM170B	0.554819306
RPUSD1	0.55468287
HAUS2	0.55209866
FAHD1	0.55166884
TMOD1	0.551661647
NFRKB	0.551343523
POLI	0.551205339
PLEKHA8P1	0.548884304
MTA2	0.547975696
DENND5B	0.547531253
ABI1	0.54622034
SLC12A6	0.545819527
CYP2R1	0.5449218
NAPG	0.543914846
E2F3	0.543373867
HSD3B7	0.543300676
ZBTB18	0.543136135
FUT8	0.543012472
ZNF347	0.542760926
TSG101	0.541670923
ROBO3	0.541659318
PAQR4	0.54032477
IFFO1	0.539841773
ZCCHC8	0.539733003
PHF5A	0.539103698
STAC3	0.538863629
NLRP1	0.537770239
OTUD6B	0.537364417
IST1	0.537039274
ZNF875	0.53691491
RUSC1	0.536767043
RBL1	0.53658522
CORO2A	0.53646822
TECPR2	0.536453739
ESAM	0.535552353
KPNA3	0.534915838
NDRG3	0.533409763
ZNF334	0.532915462
IFIT1	0.531836361
FBN1	0.530725099
RGL1	0.529929149
ZNF436	0.529911661
KCNH4	0.529897391
ACY3	0.529544536
DET1	0.527777977
RSPRY1	0.527522754
KCTD12	0.527288394
ZNF844	0.526740276
MAN2C1	0.526716059
POLE2	0.526568851
CCT6B	0.526368548
ZNF512B	0.526177875
GPR15	0.525576328
L3MBTL2	0.524303055
ZNF22	0.523985848
C15orf40	0.522649046
NEMF	0.522041344
RRS1	0.521055039
KATNIP	0.520539964
UBE4A	0.519070567
FHIP1B	0.518619356
H2AC6	0.518512136
TOP1	0.51845295
ND4L	0.517847916
AMIGO1	0.517131089
CEP128	0.514711048
ACTR10	0.514314482
ORMDL2	0.513822264
FANCM	0.513615408
TAF3	0.51355748
CLIP3	0.511974284
ZNF554	0.511912293
ALX3	0.511668087
TUBD1	0.511283253
HIF1A	0.510962353
FRK	0.510299055
FAM167B	0.509477039
SH3GLB1	0.509379399
ANKLE1	0.508651999
PSMC5	0.508315363
SNRPB2	0.508184659
CASKIN2	0.508072922
C20orf96	0.50796587
ZNF600	0.5079053
APOL1	0.507686251
E4F1	0.507531661
GDE1	0.507090038
CCDC32	0.506859944
REL	0.506525105
DPP9-AS1	0.506275394
ZNF182	0.505903488
CEP290	0.505846622
TMEM179B	0.505327294
TENT5C	0.50376357
CKAP4	0.502927178
ND2	0.502377522
CRK	0.502054433
TBC1D30	0.501846301
PTGIR	0.501723321
TMEM14A	0.501474054
LAMTOR3	0.500839707
TXLNG	0.500523823
P2RY1	0.500312046
CCDC115	0.500163498
POU6F1	0.499073254
NRIP2	0.498466691
AKAP11	0.497876114
CLEC17A	0.49770615
FNDC8	0.49755765
USP15	0.497209389
ZNF264	0.49680699
TBK1	0.496780713
LTO1	0.496163282
KLC2	0.494504333
PCNX3	0.493564088
NUFIP2	0.493391772
MAK	0.493171537
UBR2	0.493077981
MBOAT1	0.492693176
CCDC113	0.492672873
MRPL37	0.491467493
PACS2	0.491411701
SERINC1	0.491398833
VKORC1L1	0.491383835
LCMT2	0.491084366
PPCDC	0.490178491
UBTF	0.490051814
NEDD1	0.489479214
DNAJC7	0.488864383
COX2	0.487796893
RPS6KA4	0.487697812
TOE1	0.487122302
ZNF839	0.486974977
POLR3B	0.486516045
NRDE2	0.484476009
RSU1	0.484420242
ATP7A	0.481763049
ZBTB41	0.481355421
ZNF17	0.481116335
PRKACG	0.48105277
VPS11	0.480649219
USP51	0.48062187
SDC1	0.480468266
CHKA	0.480216344
CBY1	0.479859449
IQCC	0.479195463
SLC26A11	0.478861306
SUPT6H	0.477938367
GPR63	0.477692387
KIF3B	0.4757434
DDX55	0.475133642
KTN1-AS1	0.474772765
PPIL1	0.47474469
RANBP10	0.474064797
ZNF664	0.472698618
CCDC134	0.47081699
DLAT	0.470812787
ARHGAP44	0.470409535
ZNF83	0.470089725
MFSD4B	0.469807177
TGS1	0.469455508
TMEM200A	0.469164035
DNAJC30	0.468509944
KIFC2	0.467807481
NMRAL1	0.4672717
MTMR10	0.4665536
SLC25A45	0.466310868
SIRT7	0.465742048
JRKL	0.465118556
KMT2D	0.464259789
NAT10	0.4633345
STK4	0.462993518
PIAS2	0.462728578
SLC39A13	0.462175398
ZNF681	0.461909064
FAM76A	0.461556572
EFNB2	0.461329164
SWSAP1	0.461196398
RPGRIP1L	0.460611564
SLC8B1	0.460558336
ZW10	0.459822338
ZNF786	0.459426564
DDI2	0.459367165
EXOC5	0.459260363
ADNP	0.458946652
ZNF92	0.458283496
CLN3	0.457964674
MUL1	0.457398288
C17orf97	0.457196354
TAOK1	0.456613018
OSBPL11	0.455857809
ADCY7	0.455760141
PRMT7	0.455687908
GRPR	0.455618851
C11orf80	0.455379657
USP14	0.454543283
PSMA4	0.454408839
FAM43A	0.453857458
PLA2G15	0.453050756
MR1	0.452927275
MYL9	0.45291044
KCNH3	0.452729788
RNASEH1	0.450230728
GNPNAT1	0.449669698
TASL	0.449576131
GFUS	0.449490761
TCHP	0.4485848
PRR13	0.447780064
TEKTIP1	0.447361554
PHIP	0.446451178
MIR600HG	0.446333893
PUS1	0.446249819
VIPAS39	0.446090957
ACIN1	0.445762826
VSIG10	0.445477581
ZBTB5	0.444496142
ANKRD12	0.444420363
PDGFD	0.444188061
CIPC	0.443861803
POP4	0.44320159
ZSWIM7	0.44302582
NAPB	0.44246388
ELMO3	0.442284402
SMTNL1	0.442147666
MED1	0.442035531
ZNF251	0.442008516
PHF12	0.441905615
ZFP1	0.441605122
CDK17	0.441604197
INCA1	0.441327421
ZNF500	0.441074077
YES1	0.440937508
OSBP	0.440918043
HDGFL3	0.440559941
LTV1	0.439972493
MAGEH1	0.438886419
MRPL15	0.438619872
ATF7	0.438415855
ZNF438	0.437691436
TSPYL1	0.437546769
LCAT	0.436502844
BTBD10	0.435870732
NEU3	0.434936776
CMPK2	0.434905162
CLPTM1	0.434875325
MAVS	0.434873433
BPGM	0.433916505
METAP2	0.433379839
DHX8	0.43312517
DTX3	0.433093881
ZC3H6	0.432919991
C14orf28	0.43286836
SNAPC4	0.432402941
CEP19	0.432342482
CFAP418	0.431767838
TEPSIN	0.431380148
ZNF232	0.431348979
MED17	0.430211789
MRPL32	0.429312975
INO80	0.428467778
MOB4	0.428125602
MAN2A2	0.427704192
ZNF263	0.427378008
KNOP1	0.426497779
PAK1IP1	0.425485986
ZNF267	0.424810957
FOXO1	0.423599079
RHBDF2	0.422848723
ZNF337	0.42253029
MRRFP1	0.422388209
SLC9A7P1	0.422264892
ACP2	0.421644391
LAMP5	0.421397536
BICRAL	0.420959191
LAT	0.420908424
PTPRM	0.420444397
CNOT2	0.419849734
ARL14EP	0.418760618
R3HCC1L	0.418276111
TMEM251	0.418050655
MSC	0.417952833
CD68	0.417697607
ATF7IP2	0.41725867
TRUB2	0.417213197
TMED5	0.417129072
VEZT	0.416991699
SLFN13	0.416333385
ABAT	0.415803797
C6orf47	0.414459243
ASF1A	0.414159915
ZNF551	0.413103699
ZWILCH	0.412623571
RPRD1A	0.412551967
METTL4	0.412128013
GTPBP3	0.41179526
MPPE1	0.411401557
COQ10A	0.410616603
UBE2D1	0.410416108
NAA25	0.410259499
SPTLC2	0.410244535
SIN3A	0.409279422
BUB1B	0.408866973
VPS35	0.407899882
HAUS1	0.407871885
BCL10	0.407567042
LATS1	0.407148353
EYA3	0.406530468
CHP1	0.405802125
SPATS2	0.405601011
MSANTD4	0.4047383
HLA-DPB2	0.404328103
LYSMD2	0.403351645
HMX3	0.403328037
ITFG2	0.402776756
GPS2	0.401511331
C2CD3	0.401343157
TMEM86B	0.401159355
PJA2	0.40111623
GLT1D1	0.400976295
LRRC40	0.400464501
CD44	0.400456118
CD4	0.39963149
SSH3	0.399454268
BBS4	0.398471101
MAP10	0.398166819
STT3A	0.397757176
APPL2	0.39760588
SDHAF2	0.39758914
RIPK1	0.396842129
TSPAN3	0.396652186
POLR1G	0.396549326
MRPL50	0.396421974
CACNA2D4	0.396016026
DYNLL1	0.395639459
MED6	0.395356875
BRAP	0.394724674
C12orf29	0.394615389
MMGT1	0.39454467
RNF125	0.394499779
PRPF38A	0.393971032
DEF8	0.39386659
CD3E	0.393684734
CLN6	0.393015764
ALOX5AP	0.392834049
HLA-DRB5	0.39208443
CREBBP	0.391549096
H4C3	0.391283884
RSPH1	0.390713461
UBE2QL1	0.389961057
C17orf99	0.389584085
ECHDC3	0.388964824
OBI1	0.388952708
DIPK1B	0.388510358
NDOR1	0.388385096
GBP2	0.387781404
GATAD2B	0.387565331
UBE2O	0.387040623
RAB35	0.386969034
TMEM138	0.386825246
CSTF2T	0.386817095
ZSCAN12	0.386787968
OS9	0.386763097
CDC25B	0.386352441
FAM111B	0.385925745
DENR	0.385625387
RASGRP4	0.38554353
PAF1	0.384918738
MFSD14B	0.384685153
TAF13	0.384603302
FARSB	0.384234378
ZNF700	0.383999459
PPP6C	0.383676181
FLVCR2	0.383326797
RRAGD	0.382695024
ARMC7	0.38259616
MAP3K7	0.382236575
NSUN6	0.382105303
RPL36AL	0.382078525
CCDC71L	0.381924384
IFT43	0.381676225
PPP2R3C	0.381251025
SCYL3	0.381150089
TXNL1	0.380853342
EVI5L	0.380612757
IKZF3	0.380514722
MYNN	0.380297079
TAPBPL	0.3801713
ASPM	0.378806067
CGRRF1	0.378539846
UBL3	0.378522786
TMED6	0.378415152
IGDCC4	0.378165867
ITGAE	0.378080151
GLRX2	0.377674619
NOXA1	0.377490051
SS18L2	0.377352217
KLHDC10	0.376172647
KANSL1	0.376012507
TAS1R3	0.375670179
ADGRG5	0.375322326
FKBP3	0.375287179
ARV1	0.375032074
ZYG11A	0.374542595
MGME1	0.374532679
MARCKSL1	0.374317374
TATDN2	0.373896418
SCO1	0.37376013
UCHL3	0.373646565
GOLGA8B	0.373009863
MRE11	0.372496882
GPR180	0.372428491
C2orf76	0.372425029
ZNF236	0.371870659
CCR1	0.371866076
PGRMC1	0.371453867
ADM5	0.370988094
KCNK1	0.369839975
DPP9	0.369501572
ZNF140	0.369366907
ARSA	0.36927731
ABHD2	0.368950057
PWP1	0.3687402
SWAP70	0.368509784
C6orf89	0.368324946
RSBN1	0.367710028
REEP5	0.367331923
LINC01599	0.367012173
SLA2	0.366819232
PEAK1	0.366446418
TEX2	0.366281744
PLEKHM3	0.365879567
SETD1B	0.365681023
PITHD1	0.365554819
AMMECR1	0.365077277
NUS1	0.364587593
MAP1A	0.36435202
KTN1	0.36404619
DYNC1H1	0.363753557
SMYD2	0.363673268
SIAE	0.363535581
SRA1	0.363449376
ATF5	0.363126921
TMEM116	0.362720311
EAF2	0.362489245
TRPV1	0.362116349
LSM8	0.362058645
ICAM5	0.361982512
PPFIA1	0.361694868
GTF3C4	0.361682428
C11orf1	0.361592169
FBXO44	0.361540618
GLYR1	0.360606682
GANC	0.359351553
FCER2	0.35917587
TMEM216	0.359040663
POMP	0.358599984
EXT2	0.358465339
TPBG	0.357883355
SLC30A1	0.357755271
UEVLD	0.357622015
LAMTOR5	0.356847373
COMMD9	0.356524284
ZBED10P	0.355885861
MTF1	0.355483682
IFIT2	0.355064816
CCP110	0.353984853
CCDC59	0.353933341
SESN2	0.35348303
WBP4	0.35334364
DDX24	0.35331244
SLC7A11	0.353217411
SLK	0.35316575
ZNF433-AS1	0.353047223
MFSD6L	0.352621383
USP38	0.352080551
FOXN3	0.351307435
TDRD7	0.351181661
H1-2	0.3510886
SGCB	0.350777219
FEM1B	0.350483885
ATP5PF	0.350218803
TXNDC16	0.350160377
CCDC77	0.350096647
LIN7C	0.349978551
GBF1	0.349303943
ZYG11B	0.348775771
STX17	0.348599338
GAR1	0.348442751
WDR5B	0.348143344
SMAGP	0.347157831
CYB561D2	0.347065412
PSMC2	0.347062808
