#1.2																						
11870	21																					
Name	Description	SRX033480	SRX033488	SRX033481	SRX033489	SRX033482	SRX033490	SRX033483	SRX033476	SRX033478	SRX033479	SRX033472	SRX033473	SRX033474	SRX033475	SRX033491	SRX033484	SRX033492	SRX033485	SRX033493	SRX033486	SRX033494
ENSMUSG00000000303	na	4.848007913	4.404967452	4.560992448	4.396054442	4.105739066	4.105739066	4.494922203	4.105739066	4.43999146	4.471578	4.105739066	4.448276968	4.49361447	4.498325043	4.712808318	4.45465537	4.778892169	5.141506963	4.380870577	4.762517802	4.509769196
ENSMUSG00000000317	na	4.105739066	4.528160254	4.560992448	4.105739066	4.105739066	4.105739066	4.965826387	4.432532044	4.43999146	4.471578	4.47358176	4.105739066	4.49361447	4.498325043	4.491373154	4.45465537	4.105739066	4.504414849	4.380870577	4.487102065	4.391896717
ENSMUSG00000000320	na	4.105739066	4.622185399	4.105739066	4.750617661	4.717946478	4.502801706	4.105739066	4.105739066	4.682135697	4.621745893	4.835610336	4.105739066	4.49361447	4.498325043	4.105739066	4.597993374	4.778892169	4.667786361	4.380870577	4.105739066	4.509769196
ENSMUSG00000000326	na	8.452828349	8.760369614	8.619267127	8.747111613	8.700750845	8.638548263	8.841011977	9.051714247	8.555323129	9.047593429	8.500680549	8.66604481	8.31152998	8.093955709	8.324645319	8.298358435	8.228732166	8.371747558	8.218440436	8.233001292	8.301571567
ENSMUSG00000000340	na	8.539870745	8.340512676	8.534193586	8.304264892	8.225788229	8.334921385	8.256119829	7.789022827	8.154640539	7.489479579	7.409213191	7.468235248	7.254395642	7.9052258	8.10802442	8.039026435	7.995937737	7.838966908	8.156055553	8.16749145	8.140094462
ENSMUSG00000000346	na	9.782118996	9.828089004	9.52329768	9.613333039	9.748518216	9.750781229	9.68057413	9.331680922	9.571581244	9.224592133	9.130714574	9.38120071	9.252339656	9.402295903	9.486043998	9.634899122	9.650651059	9.52217023	9.703198577	9.714209419	9.591307465
ENSMUSG00000000365	na	5.223921424	5.30672255	5.496836855	5.365823595	5.497670333	5.172132	4.877241788	4.830391747	5.280845871	5.23655459	5.186788984	5.216816575	5.181058533	4.973173618	5.236891498	5.284320806	4.969712296	5.273439761	5.384909155	5.437030046	5.560061988
ENSMUSG00000000374	na	10.86152286	10.90970187	10.84334077	10.88106307	10.91937171	10.84248261	10.80484	10.72406832	10.64329393	10.94549538	10.95780647	10.9623546	10.88777838	10.80605204	10.89583364	10.88277489	10.95974363	11.03869349	10.86305875	10.92103113	10.73237943
ENSMUSG00000000399	na	10.23682399	10.39381117	10.2790601	10.31250839	10.26453406	10.15130495	10.44532176	10.37181043	10.22563725	10.05639653	10.20565502	10.20926995	10.20426786	9.971419427	10.29058526	10.3578851	10.21445995	9.789325652	10.17399685	9.91206612	10.35808307
ENSMUSG00000000402	na	6.072540227	6.035464882	6.271857674	5.914010903	6.010157526	6.10523712	5.995992841	5.87421634	5.782427118	5.288906004	5.127487876	4.999765453	5.114385918	5.193611742	5.426604865	5.531004913	5.189340879	5.209815446	5.274595766	5.388040645	5.288400339
ENSMUSG00000000411	na	4.105739066	4.105739066	4.746948467	4.606905184	4.540246349	4.591281042	4.105739066	4.105739066	4.105739066	4.105739066	4.47358176	4.105739066	4.105739066	4.105739066	4.649508631	4.597993374	4.382627206	4.504414849	4.580853367	4.643520449	4.105739066
ENSMUSG00000000420	na	9.192859639	8.926275699	9.054547551	9.028287454	8.83625699	8.920722001	8.788437582	8.605199506	8.655226901	8.556351573	8.641767829	8.580265962	8.426538044	8.791060232	8.981068095	8.937283029	8.888764838	8.64457873	9.058483349	8.985788833	9.051595555
ENSMUSG00000000439	na	7.335338319	7.430074765	7.342126712	7.477945142	7.783578931	7.572600287	7.48377588	7.125750889	7.119536146	7.347291761	7.538249325	7.523293715	7.254395642	7.473452241	7.541400903	7.341052726	7.659473415	7.243741188	7.643958996	7.372877991	7.553034453
ENSMUSG00000000440	na	5.429047085	5.906063525	5.496836855	5.603588576	5.661223698	5.411473203	5.721516451	5.070157607	5.809096868	5.73784141	5.640127539	5.792137731	6.188580602	5.42359735	5.608056424	5.329796069	5.784995931	5.833417797	5.930145062	5.691815269	5.256761075
ENSMUSG00000000489	na	8.5518857	8.226628389	8.132242037	8.086842768	8.397659664	7.972163782	8.451092001	8.544666477	8.78253809	9.232628724	8.681923595	8.67641598	8.867238093	8.371303418	8.211386956	7.940972139	8.46062394	8.4060056	7.943335449	8.295647308	7.730947457
ENSMUSG00000000531	na	9.134206515	8.327180627	8.957442018	8.642217867	9.394135823	8.922676576	9.15066742	9.693636516	9.401700481	9.719826221	9.561045896	9.689774276	9.775912803	9.584573261	9.245306223	9.004280821	9.085936265	9.442058875	8.830380668	9.101656582	9.098898176
ENSMUSG00000000532	na	11.26901622	11.00201236	11.03144052	11.01243354	11.10088148	10.83109413	11.07984181	11.0920997	11.1405751	11.29073563	11.28179662	11.31635319	11.41593231	11.23558738	11.01364558	10.93740245	10.99884014	11.12156813	10.93887457	10.9592397	10.91815058
ENSMUSG00000000552	na	9.637653063	9.595504871	9.689647207	9.568823084	9.664258309	9.649468958	9.730683786	10.29746889	10.18708908	10.10387524	10.37540012	10.21401645	10.42925448	10.11854541	9.777149006	9.773183424	9.611279896	10.2013494	9.672424158	9.761254735	9.829843853
ENSMUSG00000000555	na	7.960614856	8.175439572	8.392602203	8.421059754	8.841222217	8.299197632	8.27979132	8.781622916	8.130859289	8.526114961	8.256408496	8.817392176	8.317220744	8.54525219	8.28787769	8.339621432	8.083488336	8.225896455	8.428194407	8.334133565	8.7272688
ENSMUSG00000000560	na	9.541666149	9.487549589	9.506242348	9.532470842	9.59252571	9.412903489	9.545887152	8.749219799	8.927301623	8.577566053	9.603424354	9.972093333	9.546259042	10.31296819	10.29982246	10.72609871	10.29557517	10.16356051	10.23693203	10.71730457	10.63708357
ENSMUSG00000000562	na	5.748677297	5.716491257	5.829869472	5.272687253	5.151070238	5.770711266	5.117673667	5.577198526	5.191037356	5.058826935	5.602551205	5.115058114	5.458369847	5.126223699	5.543502847	5.329796069	5.516285373	4.791977299	5.597171977	5.16367607	5.485666344
ENSMUSG00000000567	na	8.833492409	8.17915719	8.580627284	8.31065489	8.37040671	8.527253584	8.627338271	8.608488834	8.641853079	8.590146001	8.364107788	8.437093407	8.473139326	8.54525219	8.316243756	8.448380302	8.352177289	8.972210214	8.406941386	8.267510713	8.356601377
ENSMUSG00000000568	na	10.1741996	9.548997631	10.03462323	9.702071197	10.03057352	9.856717525	9.882945607	10.09932649	10.10797087	9.679254777	9.874793346	9.718457597	9.91154386	9.854306741	9.655084627	9.31076317	9.557460304	9.024521621	9.662391195	9.40974829	9.908485092
ENSMUSG00000000594	na	9.192859639	9.344678254	9.34291629	9.308710351	9.156054785	9.445875646	9.231614351	9.131546864	9.110670747	9.282511578	9.127812689	9.177453352	9.095943348	8.956862657	9.195891201	9.105916289	9.230568143	9.31586642	9.241922212	9.043232778	8.932097984
ENSMUSG00000000600	na	9.365949511	9.326407441	9.335209355	9.265055948	9.387367705	9.441795153	9.308253076	8.818999483	9.156023084	8.710236591	8.441059145	8.655598272	8.328534982	9.057654424	9.147873844	9.344864839	9.328101706	8.902032045	9.41262017	9.470105066	9.414285594
ENSMUSG00000000605	na	11.74493333	11.8059975	11.6152974	11.65190583	11.6211067	11.59777271	11.71729007	11.35459337	11.63287558	11.4610355	11.44384615	11.59082679	11.63507785	11.63932216	11.68284845	11.63411906	11.73000583	11.48407243	11.68862643	11.77660762	11.68126379
ENSMUSG00000000627	na	5.429047085	5.866448115	5.780601251	5.650078024	5.758474947	5.67024668	5.682290301	5.60759631	5.698595772	6.228869331	5.843047883	6.067561514	6.050243903	5.772589057	5.800107529	5.90300001	6.019024589	5.71743788	5.829197459	5.613201863	5.560061988
ENSMUSG00000000628	na	6.270191698	6.561882069	7.068409498	6.591192159	6.65429437	6.439530286	6.710275629	6.904339942	6.920096331	6.849760189	6.408713394	6.469572896	6.162084461	6.40624785	6.405427637	6.401930569	6.53836154	6.647896679	6.35185487	6.416430755	6.572883996
ENSMUSG00000000673	na	4.105739066	4.528160254	4.105739066	4.515620178	4.105739066	4.105739066	4.105739066	4.566916727	4.577397983	4.105739066	4.47358176	4.448276968	4.105739066	4.659252933	4.105739066	4.45465537	4.583868639	4.105739066	4.105739066	4.105739066	4.509769196
ENSMUSG00000000682	na	5.144498367	4.528160254	4.105739066	4.683481743	4.717946478	4.842877383	4.105739066	4.432532044	4.43999146	4.471578	4.739480805	4.696294927	4.49361447	4.498325043	4.769789671	4.70718881	4.382627206	4.504414849	4.580853367	4.762517802	4.105739066
ENSMUSG00000000708	na	6.640876452	6.8179536	7.123967094	6.705202005	7.186791249	6.204007542	6.710275629	6.705147217	6.67357324	6.398224009	6.016583558	6.724367899	6.162084461	6.287263726	6.437977356	6.522402233	6.432014073	6.778716102	6.604871018	6.802738798	6.868428969
ENSMUSG00000000711	na	6.569618421	6.608046293	6.089837366	6.099838206	6.848735566	6.148501556	6.559422511	6.394725494	6.501001519	6.583433752	7.048187668	6.580353989	6.648734174	6.35993331	6.49052207	6.383795793	6.352179379	6.238282004	6.178319793	6.45837099	6.289349346
ENSMUSG00000000732	na	5.223921424	5.517300226	5.559610287	5.272687253	5.497670333	5.488368351	5.721516451	5.545945189	5.322785833	5.703763089	5.481523611	5.392430449	5.458369847	5.315300213	5.349662191	5.284320806	5.28169375	5.141506963	5.331279005	5.336591722	5.288400339
ENSMUSG00000000740	na	4.105739066	4.404967452	4.105739066	4.105739066	4.105739066	4.502801706	4.775830149	4.566916727	4.43999146	4.471578	4.624557248	4.448276968	4.105739066	4.659252933	4.577347145	4.105739066	4.382627206	4.667786361	4.105739066	4.105739066	4.105739066
ENSMUSG00000000743	na	8.130815294	8.175439572	8.201898107	8.218494609	8.444141523	8.139952592	8.244135881	8.302007871	8.159349765	8.398369507	8.334152815	8.453277824	8.523204338	8.499862622	8.307792691	8.093713482	8.18826375	8.105859679	7.990634904	8.046761285	8.234581861
ENSMUSG00000000751	na	5.297129465	4.991076549	4.887921501	4.866300063	4.540246349	4.665526153	5.184545197	5.411043617	5.322785833	5.288906004	5.063891006	5.308540619	5.114385918	4.659252933	4.915556478	4.105739066	5.049464458	5.273439761	4.921474973	4.861999181	4.997851623
ENSMUSG00000000759	na	9.004846719	9.182372524	9.149916075	9.299123058	9.163998629	9.321100399	9.394601562	9.087481283	9.020613788	9.09245273	9.350734263	9.191970739	9.07262686	9.303177685	9.293082039	9.315356971	9.306507715	9.297769032	9.52394787	9.246771177	9.343562546
ENSMUSG00000000776	na	7.767363005	7.860229594	7.813761366	7.945959871	7.921787625	7.956931598	8.13801075	8.092128429	8.126055275	8.114354786	8.179834381	8.169475182	8.186489061	8.107492107	8.104772722	7.789971784	8.153105158	8.167135132	8.123813699	7.870589696	8.086789326
ENSMUSG00000000782	na	6.751926408	6.561882069	6.950178342	7.092670726	6.927055209	6.921604836	6.728009559	7.356894302	6.89733637	7.036003897	6.645550304	6.87929125	6.532615456	6.728449337	6.636857295	6.91929537	6.548547314	6.705501808	6.535871956	6.614132152	7.030154925
ENSMUSG00000000791	na	5.223921424	5.272722779	6.009081847	5.169567066	5.437211384	5.356858965	5.246852537	5.74847072	5.576396182	5.338584969	5.711755853	5.542253827	5.594919386	5.809586975	5.206500639	5.186360983	5.310600555	5.141506963	5.358449833	5.282347938	5.34876675
ENSMUSG00000000792	na	7.278058849	7.606976241	7.432447158	7.477945142	6.945961932	7.537060346	7.648191157	7.275648468	7.48747402	7.443654037	6.832655792	6.65426545	6.667156399	6.472828195	6.866162267	6.763049001	6.911605975	6.628140302	6.706669034	6.703100942	6.414901465
ENSMUSG00000000794	na	6.239279917	6.017782586	6.574144563	6.46668397	6.342218319	5.998147226	6.026350529	7.116413792	6.790004401	6.715240694	6.678566746	6.485969092	6.405522159	6.383292941	6.111154123	6.706755683	6.121333347	6.155685077	6.191513141	6.394954436	6.289349346
ENSMUSG00000000804	na	11.80251919	11.68907432	11.52424315	11.51031763	11.57273781	11.41153498	11.57671392	11.01440657	11.48278684	11.35712915	11.15865742	11.28681354	11.29892953	11.58252268	11.56522795	11.59783861	11.55743874	11.41863485	11.6352186	11.86818234	11.63884991
ENSMUSG00000000811	na	5.701300758	5.981649981	6.237446724	5.627072288	5.661223698	5.915613623	5.932960606	5.774704569	6.025918059	6.007412193	6.016583558	6.067561514	6.107391917	6.311935973	5.764145486	5.929315261	5.76640871	5.757376625	5.846616736	5.653185979	5.757515022
ENSMUSG00000000817	na	4.105739066	4.701036907	4.560992448	4.515620178	4.540246349	4.730637071	4.105739066	4.432532044	4.577397983	4.736064394	4.47358176	4.105739066	4.49361447	4.105739066	4.491373154	4.105739066	4.657005834	4.791977299	4.921474973	4.105739066	4.741499724
ENSMUSG00000000876	na	5.429047085	5.162756011	5.430172201	5.335738335	5.437211384	5.536719431	5.246852537	5.577198526	5.401724123	5.338584969	5.437969906	5.542253827	5.301485159	5.567569979	5.586952391	5.531004913	5.156396539	5.588582258	5.274595766	5.483832735	4.953375447
ENSMUSG00000000902	na	6.387027797	6.087069277	5.729194782	6.302801843	6.219447949	6.283045435	6.319801377	6.627306858	6.355260539	6.475406086	6.78821816	6.452973242	6.383110423	6.40624785	6.49052207	6.36540937	6.279684182	6.412831207	6.340194016	6.258200699	6.390726852
ENSMUSG00000000903	na	4.105739066	4.404967452	4.105739066	4.606905184	4.105739066	4.386946355	4.105739066	4.105739066	4.43999146	4.471578	4.105739066	4.448276968	4.652650563	4.498325043	4.577347145	4.105739066	4.105739066	4.105739066	4.494248671	4.105739066	4.105739066
ENSMUSG00000000915	na	10.11480764	10.11404526	10.2112418	10.20373159	10.27922599	10.20202593	10.30859592	10.51253077	10.40230975	10.70502643	10.76787779	10.65113487	10.72228431	10.48684872	10.20391802	10.15639815	10.19501465	10.36519603	10.20042605	10.14888944	10.31485573
ENSMUSG00000000934	na	7.203016838	7.161018913	7.32649506	7.268938216	7.675950968	7.350487313	7.544004161	7.470616179	7.259069848	7.327204179	7.845971026	7.796189935	7.819717602	7.632392601	7.322300762	7.479730919	7.399243088	7.123935546	7.474497682	7.191313187	7.51569322
ENSMUSG00000000948	na	10.29862198	10.43312966	10.4277155	10.30215248	10.48966658	10.12186413	10.74038838	10.62136175	10.69591984	10.75513413	10.77623428	10.66593245	10.52431382	9.954727391	10.64855912	10.27192132	10.30358656	10.03478962	10.16534147	10.27120722	10.20532995
ENSMUSG00000000957	na	6.986720595	6.911986266	7.142006466	7.25562319	7.278541584	7.3148443	7.055773126	7.455971362	7.344947389	7.084936007	7.502565748	7.297972646	7.313067261	7.555147137	7.129038036	7.217386906	7.19252467	7.243741188	6.995195302	6.968564695	6.75215661
ENSMUSG00000000958	na	6.207615271	6.017782586	5.675419895	6.219682758	6.119091888	5.998147226	6.220642645	5.943825511	5.934244624	5.980230857	5.523372571	5.542253827	5.791086193	5.473766569	5.521116811	5.186360983	5.492672788	5.141506963	5.618398233	5.388040645	5.405711545
ENSMUSG00000000959	na	8.783449608	8.954684654	8.699584899	8.936409169	9.052872185	8.906965131	8.937015983	8.882837925	8.954585219	8.876858125	9.016111699	9.145487789	8.993242837	8.803558238	9.012554895	8.756413287	8.978936397	9.096101276	9.108635061	8.893244201	8.907777821
ENSMUSG00000000982	na	4.105739066	4.105739066	4.887921501	4.515620178	4.105739066	4.939064	4.105739066	4.105739066	4.105739066	4.736064394	4.105739066	4.105739066	4.49361447	4.105739066	4.378828179	4.45465537	4.583868639	4.667786361	4.71729546	4.105739066	4.509769196
ENSMUSG00000000983	na	4.537418436	4.528160254	4.560992448	4.515620178	4.105739066	4.789234281	4.965826387	4.897937255	4.769860641	4.831695618	4.739480805	4.105739066	4.105739066	4.105739066	4.577347145	4.79859601	4.496721699	4.791977299	4.71729546	4.105739066	4.105739066
ENSMUSG00000001014	na	5.651902305	5.162756011	5.358963203	5.132449255	4.965272842	5.205525971	5.117673667	5.336452185	5.543647436	5.431148144	5.602551205	5.351359172	5.716559623	5.193611742	5.375957735	5.133189715	5.418527847	5.389439428	5.303346469	5.483832735	5.154925158
ENSMUSG00000001016	na	9.719692029	9.67771101	9.540153524	9.654005219	9.463345302	9.576915178	9.596118766	9.323707712	9.5627493	9.282511578	9.165088589	9.239331641	9.272940178	9.360648781	9.454564859	9.481925781	9.506610986	9.439310253	9.612309979	9.352108381	9.623995924
ENSMUSG00000001017	na	5.701300758	5.886416963	6.202099959	5.694744001	5.758474947	5.965791229	5.599563427	5.296972629	5.543647436	5.595013075	5.392529658	5.392430449	5.826661177	5.734395709	5.764145486	5.929315261	5.44382573	6.004932873	5.553468112	6.021529371	6.011132088
ENSMUSG00000001018	na	7.703882354	7.612509286	7.745243323	7.477945142	7.322266265	7.706483012	7.701957158	7.224550969	7.596182184	7.367097337	7.048187668	7.368559652	7.242361957	7.660310091	7.305269496	7.368112994	7.266868931	7.204931555	7.281954986	7.465593475	7.531817162
ENSMUSG00000001020	na	4.713990862	4.770147017	4.887921501	4.917509875	4.105739066	4.939064	4.775830149	4.566916727	5.237008578	4.9153095	4.995061095	5.167369456	4.963001663	4.659252933	4.998512637	4.878568884	4.721153847	4.504414849	5.080591382	4.643520449	4.801079071
ENSMUSG00000001021	na	5.057267699	4.991076549	4.746948467	4.866300063	4.965272842	5.024281962	5.045243053	5.070157607	4.915642307	5.058826935	5.344986005	5.308540619	4.874693892	5.053224366	4.821966278	4.950375819	5.049464458	4.986311688	5.005001691	4.643520449	4.741499724
